編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPTQMLRKIIJGFIF56DA,坡道平面,1600000,29.73,地下三樓
RPWQMLRKIIJGFIF86DA,坡道平面,1800000,29.73,地下一樓
RPRRMLRKIIJGFIF09DA,坡道平面,1700000,29.73,地下二樓
RPSSMLRJIIJGFIF56DA,坡道平面,1800000,29.73,地下一樓
RPXRMLRKIIJGFIF07DA,坡道平面,1700000,29.73,地下二樓
RPTRMLRKIIJGFIF66DA,坡道平面,1700000,29.73,地下二樓
RPTNMLRKJIJGFIF98DA,坡道平面,1700000,29.73,地下二樓
RPQUMLQJIIJGFIF09DA,坡道平面,1550000,29.73,地下三樓
RPOSMLRKIIJGFIF88DA,坡道平面,1600000,29.73,地下三樓
RPQQNLQJIIJGFIF78DA,坡道平面,1600000,29.73,地下三樓
RPRRMLRJIIJGFIF98DA,坡道平面,1700000,29.73,地下二樓
RPTRMLPJKIJGFAF38DA,坡道平面,2450000,33.04,地下二樓
RPVOMLOJIIJGFGF58DA,坡道平面,2450000,19.91,地下三樓
RPUNMLQLKIJGFIF56DA,坡道平面,1700000,29.73,地下二樓
RPROMLNLRHJGFGF09DA,坡道平面,2450000,19.91,地下三樓
RPPUMLTJJHKGFBF68DA,坡道平面,2150000,25.36,地下四樓
RPUQNLTJJHKGFBF88DA,坡道平面,2000000,25.36,地下五樓含以下
RPVSMLTJJHKGFBF09DA,坡道平面,2000000,25.36,地下五樓含以下
RPWWMLTJJHKGFBF96DA,坡道平面,2000000,25.36,地下五樓含以下
RPORMLOKJHKGFEF18DA,坡道平面,1600000,30.34,地下二樓
RPRNNLTJJHKGFBF28DA,坡道平面,2000000,25.36,地下五樓含以下
RPSRMLOKJHKGFEF58DA,坡道平面,1500000,29.11,地下二樓
RPOSMLOKJHKGFEF28DA,坡道平面,1350000,28.02,地下三樓
RPTRMLOKJHKGFEF68DA,坡道平面,1400000,29.11,地下三樓
RPVRMLOKJHKGFEF88DA,坡道平面,1350000,28.02,地下三樓
RPQOMLPKJHKGFEF18DA,坡道平面,1450000,28.02,地下二樓
RPQPMLPKJHKGFEF28DA,坡道平面,1500000,29.11,地下二樓
RPROMLPKJHKGFEF28DA,坡道平面,1500000,29.11,地下二樓
RPSSMLPKJHKGFEF78DA,坡道平面,1400000,29.11,地下三樓
RPQONLKMRHJGFCF48DA,坡道平面,2500000,25.76,地下二樓
RPSNMLPKJHKGFEF28DA,坡道平面,1400000,29.11,地下三樓
RPTTMLQKRHJGFCF96DA,坡道平面,2680000,24.75,地下一樓
RPQNMLOJKHKGFBF77EA,坡道平面,2100000,31.91,地下二樓
RPSUNLPKJHKGFAF68DA,坡道平面,2500000,29.08,地下三樓
RPQNMLTJJHKGFBF08DA,坡道平面,2000000,25.36,地下五樓含以下
RPPOMLOJKHKGFBF77EA,坡道平面,1900000,31.91,地下四樓
RPOOMLPJKHKGFBF67DA,坡道平面,2000000,25.36,地下五樓含以下
RPUNMLOJKHKGFBF18EA,坡道平面,1950000,38.34,地下四樓
RPSRMLSJJHKGFGF09DA,其他,1100000,18.05,一樓
RPSQMLSJJHKGFGF98DA,其他,1100000,18.05,地下一樓
RPVPMLNLRHJGFCF56DA,坡道平面,2250000,22.77,地下二樓
RPPSMLSJJHKGFGF88DA,其他,1100000,18.05,一樓
RPVUMLOJRHJGFGF37DA,坡道平面,2300000,19.91,地下三樓
RPSNNLOKJHKGFAF87DA,坡道平面,2500000,29.08,地下三樓
RPWUMLOJKIJGFAF88DA,坡道平面,2000000,33.04,地下五樓含以下
RPVOMLPJKIJGFAF28DA,坡道平面,2050000,33.04,地下五樓含以下
RPURMLOJKIJGFAF38DA,坡道平面,1950000,33.04,地下五樓含以下
RPVVMLOJKIJGFAF88DA,坡道平面,2050000,33.04,地下五樓含以下
RPQPMLPJKIJGFAF87DA,坡道平面,2300000,33.04,地下二樓
RPPRMLPJKIJGFAF97DA,坡道平面,2200000,33.04,地下四樓
RPQSMLPJKIJGFAF18DA,坡道平面,2100000,33.04,地下五樓含以下
RPRWMLQJIIJGFIF76DA,坡道平面,1700000,29.73,地下二樓
RPQSMLPKJHKGFAF18DA,坡道平面,2200000,26.75,地下五樓含以下
RPWUMLQJIIJGFIF07DA,坡道平面,1700000,29.73,地下二樓
RPQQMLRJIIJGFIF78DA,坡道平面,1600000,29.73,地下三樓
RPPRMLRJIIJGFIF78DA,坡道平面,1600000,29.73,地下三樓
RPSRMLPJLHKGFBF48DA,坡道平面,2200000,33.05,地下一樓
RPSOMLQKIIJGFIF78DA,坡道平面,1600000,29.73,地下三樓
RPOTMLRJIIJGFIF88DA,坡道平面,1600000,29.73,地下三樓
RPUPMLRKIIJGFIF56DA,坡道平面,1600000,29.73,地下三樓
RPPOMLRKIIJGFIF58DA,坡道平面,1700000,29.73,地下二樓
RPVNMLRKIIJGFIF09DA,坡道平面,1700000,29.73,地下二樓
RPRNMLTJKIJGFEF58DA,坡道平面,1350000,37.54,地下一樓
RPSQMLRKIIJGFIF09DA,坡道平面,1600000,29.73,地下三樓
RPQNMLTJKIJGFEF48DA,坡道平面,1600000,37.54,地下二樓
RPPRMLRKIIJGFIF88DA,坡道平面,1600000,29.73,地下三樓
RPRVMLQJIIJGFIF66DA,坡道平面,1650000,29.73,地下二樓
RPVQNLTJJHKGFBF98DA,坡道平面,2000000,25.36,地下五樓含以下
RPRQMLOKJHKGFEF38DA,坡道平面,1650000,29.11,地下一樓
RPSNMLPJKIJGFGF48DA,坡道平面,2100000,36.21,地下四樓
RPQNNLTJJHKGFBF18DA,坡道平面,2050000,25.36,地下四樓
RPTNNLOKJHKGFAF97DA,坡道平面,2050000,33.04,地下五樓含以下
RPXTMLTJJHKGFBF76DA,坡道平面,0,25.36,地下三樓
RPXTMLTJJHKGFBF76DA,坡道平面,0,25.36,地下四樓
RPROMLOJKHKGFBF97EA,坡道平面,1950000,29.38,地下三樓
RPSNMLQLKIJGFEF58DA,坡道平面,1500000,37.54,地下一樓
RPVPMLSJJHKGFGF56DA,其他,1100000,18.05,一樓
RPRTMLLLJHKGFAF08DA,坡道平面,2350000,33.04,地下二樓
RPUQMLNKRHJGFCF09DA,坡道平面,2600000,24.75,地下二樓
RPTPMLOJKHKGFBF28EA,坡道平面,1900000,31.91,地下四樓
RPWPMLOJKHKGFBF58EA,坡道平面,2150000,29.38,地下一樓
RPQTMLLLJHKGFAF97DA,坡道平面,2400000,33.04,地下二樓
RPRWMLPKJHKGFAF68DA,坡道平面,2300000,26.75,地下四樓
RPQNMLKLKHKGFBF57EA,坡道平面,2000000,31.91,地下三樓
RPPNMLKLKHKGFBF47EA,坡道平面,2000000,31.91,地下三樓
RPWQMLSJIIJGFCF88DA,坡道平面,2450000,25.76,地下二樓
RPSOMLRJJIJGFIF88DA,坡道平面,1600000,29.73,地下三樓
RPTPMLNKRHJGFCF88DA,坡道平面,2350000,24.75,地下三樓
RPWPMLNKRHJGFCF56DA,坡道平面,2300000,22.77,地下三樓
RPVONLKMRHJGFCF98DA,坡道平面,2400000,25.76,地下三樓
RPTNMLSKKIJGFEF78DA,坡道平面,1750000,38.20,地下三樓
RPRUMLTJJHKGFBF88DA,坡道平面,2350000,25.36,地下三樓
RPVPNLSLIIJGFBF88DA,坡道平面,1800000,20.64,地下四樓
RPXNMLOJKHKGFBF48EA,坡道平面,2000000,31.91,地下三樓
RPXNMLPKJHKGFEF78DA,坡道平面,1450000,28.02,地下二樓
RPOPMLOJKHKGFBF77EA,坡道平面,2000000,34.83,地下三樓
RPQPMLOJKHKGFBF97EA,坡道平面,2200000,31.91,地下一樓
RPVPMLOJKHKGFBF48EA,坡道平面,2100000,31.91,地下二樓
RPSQMLOJKHKGFBF18DA,坡道平面,2000000,25.36,地下五樓含以下
RPRQMLOJKHKGFBF18EA,坡道平面,1900000,31.91,地下四樓
RPSNMLMLKHKGFEF18DA,坡道平面,1650000,31.93,地下二樓
RPTNNLPKJHKGFAF08DA,坡道平面,2350000,29.08,地下五樓含以下
RPVTNLSLIIJGFBF66DA,坡道平面,1800000,27.91,地下五樓含以下
RPVRMLPJLHKGFBF78DA,坡道平面,1800000,33.05,地下二樓
RPUPMLTKJHKGFAF68DA,坡道平面,0,40.57,地下三樓
RPRPMLRKIIJGFIF88DA,坡道平面,1600000,29.73,地下三樓
RPQONLSLIIJGFBF28DA,坡道平面,2000000,20.64,地下二樓
RPSPMLRLJIJGFDF68DA,坡道平面,2100000,32.88,地下二樓
RPRRMLTJJIJGFGF09DA,坡道平面,2250000,36.21,地下一樓
RPQRMLTJJIJGFGF98DA,坡道平面,2100000,36.21,地下四樓
RPVQMLQKRHJGFCF86DA,坡道平面,2600000,24.75,地下一樓
RPQSMLPJLHKGFBF38DA,坡道平面,1900000,33.05,地下二樓
RPSNNLSLIIJGFBF38DA,坡道平面,1700000,20.64,地下五樓含以下
RPQOMLRLJIJGFDF38DA,坡道平面,2100000,31.49,地下二樓
RPQUNLSLIIJGFBF88DA,坡道平面,1900000,20.64,地下三樓
RPTRMLOJKHKGFBF38DA,坡道平面,2050000,23.29,地下四樓
RPTOMLTJKIJGFDF78DA,坡道平面,2100000,30.46,地下一樓
RPSNMLPLKIJGFCF28DA,坡道平面,2500000,25.76,地下二樓
RPUNMLSJJHKGFCF48DA,坡道平面,2400000,25.76,地下二樓
RPWRMLNKRHJGFCF76DA,坡道平面,2400000,24.75,地下二樓
RPTNMLSJJHKGFCF38DA,坡道平面,2450000,25.76,地下二樓
RPOPMLOJRHJGFGF78DA,坡道平面,2200000,19.91,地下四樓
RPUQMLSJJHKGFBF68DA,坡道平面,2000000,25.36,地下五樓含以下
RPSQMLSJJHKGFBF48DA,坡道平面,2000000,25.36,地下五樓含以下
RPQQMLSJJHKGFBF28DA,坡道平面,1900000,23.29,地下五樓含以下
RPSSMLTJJHKGFBF78DA,坡道平面,2000000,25.36,地下五樓含以下
RPXONLTJJHKGFBF98DA,坡道平面,2000000,25.36,地下五樓含以下
RPVUMLTJJHKGFBF66DA,坡道平面,2000000,25.36,地下五樓含以下
RPPNMLLLJIJGFBF37DA,坡道平面,2000000,20.64,地下二樓
RPPRMLOKJHKGFEF28DA,坡道平面,1500000,29.11,地下二樓
RPXNMLRLJIJGFDF98DA,坡道平面,1900000,32.88,地下四樓
RPQNMLLLJIJGFBF47DA,坡道平面,1800000,20.64,地下四樓
RPSOMLPKJHKGFEF38DA,坡道平面,1350000,28.02,地下三樓
RPORNLTJJHKGFBF38DA,坡道平面,2350000,25.36,地下三樓
RPRNMLOJKHKGFBF87EA,坡道平面,2100000,31.91,地下二樓
RPPPMLPKJHKGFEF18DA,坡道平面,1400000,29.11,地下三樓
RPTNMLOJKHKGFBF08EA,坡道平面,1900000,31.91,地下四樓
RPTPNLTJJHKGFBF68DA,坡道平面,2000000,25.36,地下五樓含以下
RPQOMLQLKIJGFBF18DA,坡道平面,2000000,27.91,地下三樓
RPOOMLOJKHKGFBF67EA,坡道平面,2100000,31.91,地下二樓
RPTOMLOJKHKGFBF18EA,坡道平面,2100000,31.91,地下二樓
RPXNNLTJJHKGFBF88DA,坡道平面,1900000,23.29,地下五樓含以下
RPUOMLOJKHKGFBF28EA,坡道平面,2000000,31.91,地下三樓
RPOONLTJJHKGFBF08DA,坡道平面,2000000,25.36,地下五樓含以下
RPVOMLOJKHKGFBF38EA,坡道平面,2000000,31.91,地下三樓
RPWOMLOJKHKGFBF48EA,坡道平面,1900000,31.91,地下四樓
RPOQMLOJKHKGFBF87EA,坡道平面,2100000,31.91,地下二樓
RPXOMLOJKHKGFBF58EA,坡道平面,1950000,29.38,地下三樓
RPRPMLOJKHKGFBF08EA,坡道平面,2000000,31.91,地下三樓
RPSPMLOJKHKGFBF18EA,坡道平面,2000000,31.91,地下三樓
RPWQMLOJKHKGFBF58DA,坡道平面,2000000,25.36,地下五樓含以下
RPQRMLOJKHKGFBF08DA,坡道平面,2000000,25.36,地下五樓含以下
RPQPMLRLJIJGFDF48DA,坡道平面,1900000,31.49,地下四樓
RPSNMLQJKHKGFDF28DA,坡道平面,2100000,31.49,地下二樓
RPUQMLOJKHKGFBF48EA,坡道平面,2000000,31.91,地下三樓
RPRNMLOLJHKGFEF18DA,坡道平面,1500000,29.11,地下二樓
RPVQMLOJKHKGFBF58EA,坡道平面,1950000,29.38,地下三樓
RPRPMLNLRHJGFCF78DA,坡道平面,2250000,24.75,地下三樓
RPTNMLOKKHKGFEF38DA,升降機械,800000,18.50,地下三樓
RPTNMLMLKHKGFEF28DA,坡道機械,1200000,18.58,地下三樓
RPUPMLNKKHKGFBF28DA,坡道平面,2000000,25.36,地下五樓含以下
RPXRMLSJJHKGFGF96DA,其他,1100000,18.05,一樓
RPTPMLTKJHKGFAF58DA,坡道平面,0,40.57,地下一樓
RPVNMLTKKHKGFBF78DA,坡道平面,1800000,33.05,地下二樓
RPUNMLMLKHKGFEF38DA,坡道機械,800000,18.50,地下三樓
RPVNMLRLJIJGFDF78DA,坡道平面,2200000,31.49,地下一樓
RPQQMLQKRHJGFCF98DA,坡道平面,2500000,24.75,地下二樓
RPTQMLTLIIJGFGF66DA,坡道平面,2100000,36.21,地下四樓
RPTRMLPJLHKGFBF58DA,坡道平面,1900000,33.05,地下二樓
RPOOMLRKKIJGFDF18DA,坡道平面,1900000,32.88,地下四樓
RPPUMLQKRHJGFCF66DA,坡道平面,2500000,24.75,地下三樓
RPPONLSLIIJGFBF18DA,坡道平面,1700000,20.64,地下五樓含以下
RPWRNLSLIIJGFBF56DA,坡道平面,1900000,20.64,地下三樓
RPSOMLTJKIJGFEF78DA,坡道平面,1300000,37.54,地下一樓
RPUUNLSLIIJGFBF66DA,坡道平面,1700000,20.64,地下五樓含以下
RPQSMLQKRHJGFCF56DA,坡道平面,2400000,24.75,地下二樓
RPOVNLSLIIJGFBF78DA,坡道平面,2000000,20.64,地下二樓
RPWUMLSLIIJGFBF76DA,坡道平面,1700000,20.64,地下五樓含以下
RPTUMLSLIIJGFBF09DA,坡道平面,1800000,19.59,地下三樓
RPVRNLSLIIJGFBF09DA,坡道平面,1700000,20.64,地下五樓含以下
RPPVNLSLIIJGFBF88DA,坡道平面,1700000,20.64,地下五樓含以下
RPXUMLOJRHJGFGF57DA,坡道平面,2200000,19.91,地下四樓
RPRNMLPLJIJGFGF48DA,坡道平面,2300000,36.21,地下三樓
RPPPMLPLJIJGFGF48DA,坡道平面,2150000,36.21,地下二樓
RPSOMLQLRHJGFGF86DA,坡道平面,2500000,19.91,地下一樓
RPRPNLSLIIJGFBF48DA,坡道平面,1700000,20.64,地下五樓含以下
RPSPNLSLIIJGFBF58DA,坡道平面,1700000,20.64,地下五樓含以下
RPSRNLSLIIJGFBF78DA,坡道平面,2100000,27.91,地下二樓
RPVNMLRLKIJGFDF88DA,坡道平面,2100000,30.46,地下一樓
RPUNMLPLJIJGFGF78DA,坡道平面,2100000,36.21,地下四樓
RPRPMLPLJIJGFGF68DA,坡道平面,2400000,36.21,地下一樓
RPRPMLPLJIJGFGF68DA,坡道平面,2400000,36.21,地下一樓
RPSOMLRLKIJGFDF68DA,坡道平面,2200000,31.49,地下一樓
RPSSMLQKRHJGFCF76DA,坡道平面,2450000,24.75,地下三樓
RPXNMLQLKIJGFBF78DA,坡道平面,1700000,20.64,地下五樓含以下
RPWSMLNKRHJGFCF86DA,坡道平面,2450000,24.75,地下二樓
RPOPMLSJJHKGFBF97DA,坡道平面,2100000,25.36,地下四樓
RPTPMLOKJHKGFEF48DA,坡道平面,1650000,29.11,地下一樓
RPSWMLTJJHKGFBF56DA,坡道平面,2000000,25.36,地下四樓
RPTQMLTJJHKGFBF68DA,坡道平面,1900000,23.29,地下五樓含以下
RPURMLOKJHKGFEF78DA,坡道平面,1350000,28.02,地下三樓
RPRRMLOKJHKGFEF48DA,坡道平面,1650000,29.11,地下一樓
RPXPMLKKIIJGFGF58DA,坡道平面,2100000,36.21,地下四樓
RPWRMLOKJHKGFEF98DA,坡道平面,1400000,29.11,地下三樓
RPPOMLOJIIJGFGF97DA,坡道平面,2300000,19.91,地下三樓
RPPNMLOLRHJGFGF88DA,坡道平面,2200000,19.91,地下四樓
RPXRMLOKJHKGFEF09DA,坡道平面,1400000,29.11,地下三樓
RPPSMLOKJHKGFEF38DA,坡道平面,1350000,28.02,地下三樓
RPVOMLPKJHKGFEF68DA,坡道平面,1350000,28.02,地下三樓
RPPOMLPKJHKGFEF08DA,坡道平面,1350000,28.02,地下三樓
RPOPMLPKJHKGFEF08DA,坡道平面,1350000,28.02,地下三樓
RPWNNLTJJHKGFBF78DA,坡道平面,2000000,25.36,地下五樓含以下
RPQSMLPKJHKGFEF58DA,坡道平面,1400000,29.11,地下三樓
RPWPMLPKJHKGFEF88DA,坡道平面,1400000,29.11,地下三樓
RPTPMLPKJHKGFEF58DA,坡道平面,1650000,29.11,地下一樓
RPPQMLTLIIJGFGF88DA,坡道平面,2100000,36.21,地下四樓
RPXQMLOJKHKGFBF68DA,坡道平面,2000000,25.36,地下五樓含以下
RPRRMLOJKHKGFBF18DA,坡道平面,2000000,25.36,地下五樓含以下
RPOOMLRKKHKGFCF08DA,坡道平面,2600000,24.75,地下二樓
RPVNMLOLJHKGFEF58DA,坡道平面,1400000,29.11,地下三樓
RPXNMLNKKHKGFEF68DA,坡道平面,0,31.93,地下二樓
RPXNMLNKKHKGFEF68DA,坡道平面,0,31.93,地下三樓
RPRNMLOKKHKGFEF18DA,升降平面,1200000,18.50,地下三樓
RPRRMLPKJHKGFAF18DA,坡道平面,2300000,29.08,地下三樓
RPQOMLQLRHJGFGF66DA,坡道平面,2200000,19.91,地下四樓
RPQNMLSKKHKGFDF38DA,坡道平面,1900000,31.49,地下四樓
RPXNMLQJJHKGFAF38DA,坡道平面,2000000,26.75,地下五樓含以下
RPOSMLPKJHKGFAF97DA,坡道平面,2350000,29.08,地下三樓
RPWTMLPKJHKGFAF88DA,坡道平面,2200000,29.08,地下四樓
RPTNMLTKJHKGFAF38DA,坡道平面,0,40.57,地下四樓
RPVNMLKLKIJGFCF08DA,一樓平面,2500000,12.36,一樓
RPRQMLTJKIJGFDF78DA,坡道平面,2100000,31.49,地下二樓
RPVNMLTKJHKGFAF58DA,坡道平面,0,40.57,地下四樓
RPXNNLPKJHKGFAF48DA,坡道平面,2150000,29.08,地下五樓含以下
RPTOMLTKJHKGFAF48DA,坡道平面,0,40.57,地下二樓
RPPPMLTKJHKGFAF18DA,坡道平面,0,40.57,地下一樓
RPOPMLTKJHKGFAF08DA,坡道平面,0,40.57,地下四樓
RPQPMLTKJHKGFAF28DA,坡道平面,0,40.57,地下三樓
RPSOMLTKJHKGFAF38DA,坡道平面,0,40.57,地下三樓
RPQTMLNKRHJGFCF98DA,坡道平面,2400000,24.75,地下三樓
RPOQMLTKJHKGFAF18DA,坡道平面,0,40.57,地下四樓
RPPOMLTKJHKGFAF08DA,坡道平面,0,40.57,地下二樓
RPQOMLTKJHKGFAF18DA,坡道平面,0,40.57,地下三樓
RPROMLTKJHKGFAF28DA,坡道平面,0,40.57,地下三樓
RPXPMLTKJHKGFAF98DA,坡道平面,0,40.57,地下三樓
RPSQMLTKJHKGFAF58DA,坡道平面,0,40.57,地下三樓
RPRQMLTKJHKGFAF48DA,坡道平面,0,40.57,地下二樓
RPQQMLTKJHKGFAF38DA,坡道平面,0,40.57,地下三樓
RPPQMLTKJHKGFAF28DA,坡道平面,0,40.57,地下三樓
RPTQMLTKJHKGFAF68DA,坡道平面,0,40.57,地下四樓
RPTPMLPLJIJGFGF88DA,坡道平面,1900000,36.21,地下三樓
RPVTMLPKJHKGFAF78DA,坡道平面,2150000,29.08,地下五樓含以下
RPUNMLQLKIJGFBF48DA,坡道平面,1900000,20.64,地下三樓
RPVPMLRLJIJGFDF98DA,坡道平面,2000000,31.49,地下三樓
RPRQMLKKIIJGFGF08DA,坡道平面,2300000,36.21,地下二樓
RPXQMLTLIIJGFGF07DA,坡道平面,2400000,36.21,地下一樓
RPXQMLTLIIJGFGF07DA,坡道平面,2250000,36.21,地下一樓
RPTOMLTJJIJGFGF98DA,坡道平面,2200000,36.21,地下三樓
RPPVOLRJKHKGFAF78DA,坡道平面,2300000,29.08,地下三樓
RPVNMLTJJIJGFGF09DA,坡道平面,2100000,36.21,地下四樓
RPPQMLTJJIJGFGF78DA,坡道平面,2400000,36.21,地下一樓
RPQPMLTJJIJGFGF78DA,坡道平面,2200000,36.21,地下三樓
RPOOMLNKJIJGFGF97DA,坡道平面,2000000,36.21,地下四樓
RPQNMLPLJIJGFGF38DA,坡道平面,2200000,36.21,地下三樓
RPSNMLPLJIJGFGF58DA,坡道平面,2000000,36.21,地下四樓
RPTNMLPLJIJGFGF68DA,坡道平面,2050000,36.21,地下三樓
RPWOMLNKJIJGFGF78DA,坡道平面,2100000,36.21,地下四樓
RPVNMLPLJIJGFGF88DA,坡道平面,2300000,36.21,地下二樓
RPXOMLPLJIJGFGF56DA,坡道平面,2100000,36.21,地下四樓
RPOOMLPLJIJGFGF28DA,坡道平面,2200000,36.21,地下三樓
RPSOMLPLJIJGFGF68DA,坡道平面,2300000,36.21,地下二樓
RPSOMLPLJIJGFGF68DA,坡道平面,2300000,36.21,地下二樓
RPXNMLPLJIJGFGF09DA,坡道平面,2100000,36.21,地下四樓
RPTOMLPLJIJGFGF78DA,坡道平面,2200000,36.21,地下三樓
RPVOMLPLJIJGFGF98DA,坡道平面,2200000,36.21,地下三樓
RPQOMLPLJIJGFGF48DA,坡道平面,2300000,36.21,地下二樓
RPOPMLPLJIJGFGF38DA,坡道平面,2100000,36.21,地下四樓
RPROMLPLJIJGFGF58DA,坡道平面,2300000,36.21,地下二樓
RPVPMLTKJHKGFAF78DA,坡道平面,0,40.57,地下四樓
RPRPMLTKJHKGFAF38DA,坡道平面,0,40.57,地下二樓
RPSPMLPLJIJGFGF78DA,坡道平面,2100000,36.21,地下四樓
RPQPMLPLJIJGFGF58DA,坡道平面,2100000,36.21,地下四樓
RPSUNLSLIIJGFBF09DA,坡道平面,1900000,20.64,地下三樓
RPUUMLSLIIJGFBF56DA,坡道平面,1900000,20.64,地下三樓
RPPRNLSLIIJGFBF48DA,坡道平面,2000000,27.91,地下三樓
RPWNMLRLJIJGFDF88DA,坡道平面,2100000,32.88,地下二樓
RPRPMLRLJIJGFDF58DA,坡道平面,2100000,31.49,地下二樓
RPTUNLSLIIJGFBF56DA,坡道平面,1800000,20.64,地下四樓
RPWVMLOJRHJGFGF57DA,坡道平面,2400000,19.91,地下二樓
RPXOMLKMIIJGFGF68DA,坡道平面,2300000,36.21,地下二樓
RPSOMLNJKIJGFDF08DA,坡道平面,1900000,32.88,地下四樓
RPQQMLOJRHJGFGF09DA,坡道平面,2200000,18.30,地下三樓
RPWNMLPLJIJGFGF98DA,坡道平面,1950000,36.21,地下四樓
RPPOMLPLJIJGFGF38DA,坡道平面,2000000,36.21,地下四樓
RPUWMLPKJHKGFAF98DA,坡道平面,2300000,29.08,地下三樓
RPUOMLPLJIJGFGF88DA,坡道平面,2300000,36.21,地下二樓
RPXOMLTJKIJGFDF56DA,坡道平面,2100000,31.49,地下二樓
RPTOMLNJKIJGFDF18DA,坡道平面,2300000,31.49,地下一樓
RPUPMLTJKIJGFDF98DA,坡道平面,1800000,30.46,地下四樓
RPQVMLOJRHJGFGF96DA,坡道平面,2300000,19.91,地下三樓
RPWNMLNJKIJGFDF38DA,坡道平面,1900000,32.88,地下四樓
RPOPMLNKJIJGFGF08DA,坡道平面,2300000,36.21,地下二樓
RPQRMLKKIIJGFGF08DA,坡道平面,2100000,36.21,地下三樓
RPURMLTLIIJGFGF86DA,坡道平面,2100000,36.21,地下四樓
RPXNMLOLRHJGFGF07DA,坡道平面,2200000,19.91,地下四樓
RPTVMLOJRHJGFGF27DA,坡道平面,2200000,19.91,地下四樓
RPQNMLPJKIJGFGF28DA,坡道平面,2000000,36.21,地下四樓
RPVPMLPLJIJGFGF09DA,坡道平面,2100000,36.21,地下五樓含以下
RPVPMLPLJIJGFGF09DA,坡道平面,2100000,36.21,地下四樓
RPPOMLPLKIJGFGF48DA,坡道平面,2100000,42.77,地下二樓
RPQPMLOJRHJGFGF98DA,坡道平面,2200000,19.91,地下四樓
RPROMLRKKIJGFDF48DA,坡道平面,1900000,31.49,地下四樓
RPPOMLQLKIJGFBF08DA,坡道平面,2000000,20.64,地下二樓
RPPQMLOJRHJGFGF98DA,坡道平面,2400000,19.91,地下二樓
RPSOMLSLJIJGFGF98DA,坡道平面,2500000,19.91,地下一樓
RPUPMLPLJIJGFGF98DA,坡道平面,2200000,36.21,地下三樓
RPXOMLNLRHJGFGF07DA,坡道平面,2500000,23.91,地下一樓
RPQPMLOLKIJGFEF38DA,坡道平面,1300000,33.01,地下三樓
RPXPMLNKRHJGFCF66DA,坡道平面,2500000,24.75,地下三樓
RPRRMLKKIIJGFGF18DA,坡道平面,2300000,36.21,地下二樓
RPVOMLQKRHJGFCF66DA,坡道平面,2100000,22.77,地下三樓
RPRTMLQKRHJGFCF76DA,坡道平面,2650000,24.75,地下二樓
RPWPMLPLJIJGFGF56DA,坡道平面,1950000,36.21,地下四樓
RPPNMLQKRHJGFCF58DA,坡道平面,2450000,24.75,地下二樓
RPQNMLRLJIJGFDF28DA,坡道平面,2100000,31.49,地下二樓
RPVTMLNLRHJGFGF37DA,坡道平面,2200000,19.91,地下四樓
RPRPMLSJJHKGFBF28DA,坡道平面,2100000,25.36,地下四樓
RPUUMLQKRHJGFCF17DA,坡道平面,2600000,24.75,地下二樓
RPSUMLQKRHJGFCF96DA,坡道平面,2500000,24.75,地下三樓
RPXQMLSJJHKGFBF98DA,坡道平面,2000000,25.36,地下五樓含以下
RPPRMLQKRHJGFCF98DA,坡道平面,2450000,24.75,地下三樓
RPTRMLQKRHJGFCF76DA,坡道平面,2650000,24.75,地下三樓
RPQRMLSJJHKGFBF38DA,坡道平面,2250000,25.36,地下三樓
RPURMLSJIIJGFCF78DA,坡道平面,2900000,25.76,地下一樓
RPUNMLTJJHKGFBF48DA,坡道平面,2000000,25.36,地下五樓含以下
RPRVMLTJJHKGFBF98DA,坡道平面,2000000,23.29,地下四樓
RPSONLTJJHKGFBF48DA,坡道平面,2150000,23.29,地下三樓
RPWVMLTJJHKGFBF86DA,坡道平面,2250000,25.36,地下三樓
RPVNMLTJJHKGFBF58DA,坡道平面,2250000,25.36,地下三樓
RPXPMLSJJHKGFBF88DA,坡道平面,2000000,25.36,地下五樓含以下
RPPRMLSJJHKGFBF28DA,坡道平面,2000000,25.36,地下五樓含以下
RPQONLTJJHKGFBF28DA,坡道平面,1900000,23.29,地下五樓含以下
RPXSMLTJJHKGFBF66DA,坡道平面,2250000,25.36,地下三樓
RPQOMLOLRHJGFGF09DA,坡道平面,2300000,19.91,地下三樓
RPOQMLOJKHKGFBF77DA,坡道平面,2100000,25.36,地下四樓
RPORMLOJKHKGFBF87DA,坡道平面,2000000,25.36,地下五樓含以下
RPURMLOJKHKGFBF48DA,坡道平面,2200000,25.36,地下三樓
RPPSMLOJKHKGFBF08DA,坡道平面,2000000,25.36,地下五樓含以下
RPPNMLPJKHKGFBF67DA,坡道平面,1900000,23.29,地下五樓含以下
RPQSMLOJKHKGFBF18DA,坡道平面,2250000,25.36,地下三樓
RPQNMLPLKIJGFDF18DA,坡道平面,2100000,31.49,地下二樓
RPUNMLRLJIJGFDF68DA,坡道平面,2200000,31.49,地下一樓
RPROMLNJKIJGFDF97DA,坡道平面,1900000,31.49,地下四樓
RPXPNLSLIIJGFBF09DA,坡道平面,1700000,20.64,地下五樓含以下
RPOQNLSLIIJGFBF28DA,坡道平面,2000000,20.64,地下二樓
RPWWMLSLIIJGFBF96DA,坡道平面,1700000,20.64,地下五樓含以下
