抓取時間,搜尋結果第幾頁,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,目前價格,原始價格,是否含車位價格
2025_10_16 23_39_47,18,宏普台北官邸豪邸,台北市中正區杭州南路一段,華廈,13.4年,建坪128.77,主+陽68.26,2~3/7樓,3房(室)2廳3衛(含加蓋--房(室)--廳1衛), 飯店式物業管理、近華山文創園區 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運善導寺站近捷運忠孝新生站,"14,988","14,988",含車位價
2025_10_16 23_39_47,18,宏綺首相綠蔭豪邸,台北市中正區忠孝東路二段,住宅大樓,17.4年,建坪102.62,主+陽49.94,3/14樓,3房(室)2廳2衛, 一層二戶視野景觀綠意樹景 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運忠孝新生站,"11,130","11,130",含車位價800萬元
2025_10_16 23_39_47,18,銅山官巷邊間三房,台北市中正區銅山街,公寓,50.5年,建坪40.45,主+陽40.45,2/4樓,3房(室)2廳2衛, 中正國中學區，二樓膝蓋救星 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運善導寺站近捷運忠孝新生站,"4,125","4,788萬",無
2025_10_16 23_39_53,19,復興嘉華電梯兩房,台北市大安區市民大道四段,華廈,49.1年,建坪19.88,主19.88,5/7樓,2房(室)1廳1衛, 格局方正採光通風佳 ,永慶房屋有天然瓦斯房間都有窗近捷運忠孝復興站,"2,400","2,400",無
2025_10_16 23_39_53,19,復興嘉華電梯兩房,台北市大安區市民大道四段,華廈,49.1年,建坪19.88,主19.88,5/7樓,2房(室)1廳1衛, 格局方正採光通風佳 ,永慶房屋有天然瓦斯房間都有窗近捷運忠孝復興站,"2,400","2,400",無
2025_10_16 23_39_53,19,民生社區幸福三房,台北市松山區民生東路五段,公寓,50.3年,建坪31.01,主31.01,4/4樓,5房(室)3廳3衛(含加蓋2房(室)1廳1衛), 鬧中取靜，一巷住宅，生活機能佳 ,永慶房屋有天然瓦斯房間都有窗近捷運SB06站(規劃中),"2,680","3,180萬",無
2025_10_16 23_39_53,19,民權森活如意頂加,台北市松山區民權東路五段,公寓,46.1年,建坪28.56,主+陽28.55,5/5樓,5房(室)3廳3衛(含加蓋2房(室)1廳1衛), 面校園望山景，採光棟距 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運SB06站(規劃中),"2,400","2,980萬",無
2025_10_16 23_39_53,19,中山高樓和邑美屋,台北市中山區長春路,住宅大樓,15.7年,建坪34.94,主+陽17.83,10/14樓,1房(室)2廳1衛, 近林森康樂公園欣欣百貨 ,永慶房屋近捷運SB02站(規劃中)近捷運雙連站,"3,388","3,388",含車位價180萬元
2025_10_16 23_39_53,19,第一社區三房車位,台北市士林區忠誠路一段,華廈,16.4年,建坪67.03,主+陽40.39,7/7樓,3房(室)2廳2衛, 封閉型美式社區 管理佳 近捷運 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運芝山站近捷運LR08站(規劃中),"6,988","7,888萬",含車位價300萬元
2025_10_16 23_39_53,19,天母首選庭院三房,台北市士林區天母西路,公寓,46.2年,建坪34.69,主+平34.68,1/5樓,3房(室)2廳2衛, 一巷住宅，生活機能便利 ,永慶房屋有天然瓦斯房間都有窗近捷運LR10站(規劃中),"3,680","3,900萬",無
2025_10_16 23_39_53,19,森林公園管理新屋,台北市大安區信義路三段,華廈,14.4年,建坪49.07,主+陽21.94,5/9樓,3房(室)2廳3衛(含加蓋1房(室)--廳--衛), 屋齡新石材外觀、森林公園靜巷 ,永慶房屋廁所有窗房間都有窗近捷運大安森林公園站近捷運東門站,"6,500","6,800萬",含車位價
2025_10_16 23_39_53,19,晶華達欣電梯兩房,台北市中山區長春路,住宅大樓,15.7年,建坪37.27,主+陽19.69,7/14樓,2房(室)1廳1衛, 挑高大廳24小時管理進馬偕醫院 ,永慶房屋近捷運中山站,"3,388","3,780萬",含車位價
2025_10_16 23_39_53,19,石牌榮總景觀雙車,台北市北投區行義路,華廈,5.6年,建坪59.21,主+陽30.91,4~5/5樓,3房(室)2廳2衛, 邊間 樓中樓 全新裝潢未使用 ,永慶房屋廁所有窗房間都有窗,"4,188","4,388萬",含車位價
2025_10_16 23_39_53,19,美妝邊間東星4房,台北市松山區八德路四段,辦公商業大樓,16.2年,建坪48.17,主+陽38.46,3/14樓,4房(室)2廳2衛, SRC建材、松山捷運站步行1分 ,永慶房屋有天然瓦斯房間都有窗近捷運松山站近捷運Y36站(施工中),"4,980","4,980",無
2025_10_16 23_39_53,19,華固馥儷露臺戶,台北市內湖區行善路,住宅大樓,3.9年,建坪80.33,主+陽39.76,3/15樓,3房(室)2廳2衛, 稀有露臺戶，面社區森林中庭 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運Y35站(施工中)近捷運SB07站(規劃中),"7,988","7,988",含車位價600萬元
2025_10_16 23_39_53,19,正面公園精品宅,台北市中山區吉林路,華廈,11.5年,建坪36.98,主+陽17.52,5/7樓,2房(室)2廳2衛(含加蓋1房(室)--廳1衛), 正面公園採光好 ,永慶房屋有天然瓦斯房間都有窗近捷運松江南京站,"4,988","5,288萬",含車位價
2025_10_16 23_39_53,19,劍潭承德公園3房,台北市士林區基河路,住宅大樓,24.0年,建坪58.56,主+陽33.87,4/16樓,3房(室)2廳2衛(含加蓋1房(室)--廳--衛), 近劍潭捷運站機能方便鄰承德公園 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運Y25站(施工中)近捷運劍潭站,"3,800","3,960萬",含車位價
2025_10_16 23_39_53,19,稀有萬芳捷運一樓,台北市文山區辛亥路五段,公寓,43.1年,建坪31.85,主+平31.85,1/5樓,3房(室)2廳1.5衛, 靜巷住宅 ,永慶房屋有天然瓦斯房間都有窗近捷運萬芳醫院站近捷運辛亥站,"2,358","2,650萬",無
2025_10_16 23_39_53,19,綠樹山景質感別墅,台北市士林區新安路,透天厝,8.8年,建坪172.62,主+陽172.07,1~2/2樓,4房(室)2廳4衛, 全新獨棟景觀遠看101群山環繞 ,永慶房屋廁所有窗房間都有窗,"9,800","9,800",無
2025_10_16 23_39_53,19,未來捷運平地美寓,台北市文山區木柵路二段,公寓,#NAME?,建坪24.98,主24.98,3/4樓,3房(室)2廳1衛,  未來捷運站步行4分鐘 ,永慶房屋新上廁所有窗房間都有窗,"2,500","2,748萬",無
2025_10_16 23_39_53,19,百坪管理辦公雙車,台北市松山區南京東路五段,辦公商業大樓,34.1年,建坪187.12,主+陽120.36,3/15樓,--房(室)1廳--衛, 稀有大坪數辦公空間好規劃 ,永慶房屋近捷運南京三民站,"11,630","11,630",含車位價
2025_10_16 23_39_53,19,大馬路店辦可拆賣,台北市中山區民生東路一段,店面,29.1年,建坪115.49,主+平82.02,B1~1/10樓,2房(室)5廳4衛(含加蓋2房(室)2廳2衛), 民生東路新生南路口附車位店辦 ,永慶房屋正面大馬路近捷運中山國小站近捷運SB03站(規劃中),"7,980","8,998萬",含車位價
2025_10_16 23_39_53,19,金華龍門景觀四房,台北市大安區新生南路三段,住宅大樓,46.8年,建坪55.36,主+陽49.83,7/12樓,4房(室)2廳2衛, 正面校園、前後棟距視野大 ,永慶房屋近捷運台電大樓站,"5,818","6,688萬",無
2025_10_16 23_39_53,19,明湖錦城正面公園,台北市內湖區民權東路六段,住宅大樓,29.6年,建坪73.62,主+陽51.57,9/14樓,4房(室)2廳2衛, 獨棟雙拼、明星學區、角地面公園 ,永慶房屋廁所有窗房間都有窗近捷運東湖站近捷運SB10站(施工中),"6,288","6,288",含車位價350萬元
2025_10_16 23_39_53,19,家家社區2樓,台北市文山區興隆路三段,公寓,45.1年,建坪27.23,主+陽27.23,2/5樓,3房(室)2廳2衛, 再興中學、海巡署、興家公園 ,永慶房屋房間都有窗近捷運Y3站(施工中)近捷運萬芳醫院站,"1,458","1,458",無
2025_10_16 23_39_53,19,大馬路捷運旁店面,台北市中正區師大路,店面,69.3年,建坪23.74,主23.74,1/3樓,--房(室)1廳1衛, 捷運100公尺大馬路建商整合中 ,永慶房屋正面大馬路近捷運台電大樓站,"4,850","5,888萬",無
2025_10_16 23_39_53,19,紫雲綠景景觀華夏,台北市信義區紫雲街,華廈,45.3年,建坪39.45,主+陽38.26,4/7樓,3房(室)1廳2衛, 前後陽台保留使用空間大華夏 ,永慶房屋房間都有窗,"2,258","2,580萬",無
2025_10_16 23_39_53,19,陽光山丘精美兩房,台北市內湖區環山路二段,華廈,7.0年,建坪27.30,主+陽13.29,2/5樓,2房(室)2廳1衛(含加蓋1房(室)--廳--衛), 後棟不吵雜 廁所有開窗通風佳 ,永慶房屋有天然瓦斯房間都有窗近捷運西湖站近捷運港墘站,"2,438","2,668萬",含車位價
2025_10_16 23_39_53,19,大安賦寓8B戶,台北市大安區羅斯福路三段,住宅大樓,0.6年,建坪17.90,主+陽11.63,8/15樓,1房(室)1廳1衛, 正面羅斯福路40米棟距、邊間戶 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運台電大樓站近捷運古亭站,"3,040","3,040",無
2025_10_16 23_39_53,19,雙連捷運首購精選,台北市大同區重慶北路二段,辦公商業大樓,29.8年,建坪13.03,主+陽10.35,4/8樓,2房(室)1廳1衛, 近雙連捷運站.寧夏夜市商圈 ,永慶房屋廁所有窗有天然瓦斯近捷運SB01站(規劃中)近捷運雙連站,"1,488","1,488",無
2025_10_16 23_39_53,19,絕美視野師大美寓,台北市大安區羅斯福路二段,公寓,46.2年,建坪40.41,主+陽40.41,5/5樓,5房(室)3廳3衛(含加蓋2房(室)1廳1衛), 房間衛浴開窗、師大校園操場景觀 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運古亭站,"4,260","5,200萬",無
2025_10_16 23_39_53,19,金華大安高樓露台,台北市大安區羅斯福路三段,套房,0.6年,建坪14.84,主+陽9.65,11/15樓,1房(室)1廳1衛, 全新落成、全天管理、高樓戶釋出 ,永慶房屋新上廁所有窗有天然瓦斯房間都有窗近捷運台電大樓站近捷運古亭站,"2,488","2,488",無
2025_10_16 23_39_53,19,大安金華賦寓8A,台北市大安區羅斯福路三段,住宅大樓,0.6年,建坪18.20,主+陽11.83,8/15樓,1房(室)1廳1衛, 正面羅斯福路40米棟距、邊間戶 ,永慶房屋有天然瓦斯房間都有窗近捷運台電大樓站近捷運古亭站,"3,090","3,090",無
2025_10_16 23_39_53,19,鄰近薇閣公園大院,台北市北投區中和街,住宅大樓,1.2年,建坪35.35,主+陽22.33,12/14樓,3房(室)2廳2衛, 高樓景觀、採光通風好 ,永慶房屋有天然瓦斯房間都有窗近捷運新北投站,"3,268","3,268",含車位價200萬元
2025_10_16 23_39_59,20,芝山邊間採光美寓,台北市士林區德行西路,公寓,46.8年,建坪33.59,主+陽33.59,5/5樓,4房(室)2廳3衛(含加蓋1房(室)--廳1衛), 近芝山捷運交通方便近家樂福 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運芝山站近捷運LR08站(規劃中),"2,400","2,750萬",無
2025_10_16 23_39_59,20,芝山邊間採光美寓,台北市士林區德行西路,公寓,46.8年,建坪33.59,主+陽33.59,5/5樓,4房(室)2廳3衛(含加蓋1房(室)--廳1衛), 近芝山捷運交通方便近家樂福 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運芝山站近捷運LR08站(規劃中),"2,400","2,750萬",無
2025_10_16 23_39_59,20,公園捷運電梯雙車,台北市士林區後港街,辦公商業大樓,15.7年,建坪90.83,主+陽52.17,6/14樓,4房(室)2廳3衛, 近捷運、三面採光、邊間 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運劍潭站近捷運Y25站(施工中),"6,980","6,980",含車位價600萬元
2025_10_16 23_39_59,20,方正公寓2樓,台北市大同區環河北路二段,公寓,51.1年,建坪30.37,主+陽30.37,2/4樓,4房(室)2廳2衛, 稀有黃金2樓釋出 ,永慶房屋近捷運L002站(規劃中),"1,698","1,698",無
2025_10_16 23_39_59,20,近捷運優質美兩房,台北市內湖區安康路,住宅大樓,11.2年,建坪41.62,主+陽21.49,4/12樓,2房(室)2廳2衛, 優質學區，近東湖捷運站 ,永慶房屋有天然瓦斯近捷運SB10站(施工中)近捷運東湖站,"3,380","3,588萬",含車位價160萬元
2025_10_16 23_39_59,20,雙敦學區電梯四房,台北市松山區八德路三段,華廈,45.5年,建坪34.70,主+陽31.54,2/7樓,4房(室)2廳2衛(含加蓋1房(室)--廳--衛), 敦化學區大空間四房首選 ,永慶房屋房間都有窗近捷運台北小巨蛋站近捷運國父紀念館站,"3,500","3,980萬",無
2025_10_16 23_39_59,20,捷運靜巷超大空間,台北市內湖區康寧路三段,公寓,35.8年,建坪66.72,主+陽53.93,4~5/5樓,4房(室)3廳2衛, 近東湖站、哈拉影城、公園靜巷宅 ,永慶房屋有天然瓦斯房間都有窗近捷運東湖站近捷運SB10站(施工中),"3,488","3,988萬",含車位價
2025_10_16 23_39_59,20,明湖親子三房空間,台北市內湖區民權東路六段,華廈,29.4年,建坪77.39,主+陽+露59.99,2/8樓,2房(室)2廳1衛, 合法產權方正大露臺近29坪 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運葫洲站近捷運東湖站,"3,488","4,258萬",含車位價250萬元
2025_10_16 23_39_59,20,幸福靜巷庭院透天,台北市士林區幸福街,透天厝,60.9年,建坪21.01,主21.01,1~2/2樓,2房(室)2廳2衛(含加蓋1房(室)--廳--衛)," 幸福街,庭院,裝潢,公園,學區 ",永慶房屋房間都有窗近捷運Y27站(施工中)近捷運Y26站(施工中),"3,288","3,500萬",無
2025_10_16 23_39_59,20,忠誠中庭管理社區,台北市士林區忠誠路一段,華廈,41.8年,建坪49.58,主+陽41.23,5/7樓,3房(室)2廳2衛, 正忠誠路稀有管理電梯三房 ,永慶房屋有天然瓦斯房間都有窗近捷運LR09站(規劃中)近捷運芝山站,"4,450","4,750萬",無
2025_10_16 23_39_59,20,古亭第一名廈,台北市中正區廈門街,辦公商業大樓,17.5年,建坪30.81,主+陽17.64,2/15樓,2房(室)2廳2衛(含加蓋1房(室)--廳--衛), 兩衛邊間 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運古亭站,"3,150","3,150",含車位價200萬元
2025_10_16 23_39_59,20,捷運芝山時尚美宅,台北市士林區福華路,公寓,46.8年,建坪38.19,主+陽38.19,5/5樓,3房(室)2廳2衛, 近芝山站、SOGO、家樂福 ,永慶房屋有天然瓦斯房間都有窗近捷運LR08站(規劃中)近捷運芝山站,"2,968","3,188萬",無
2025_10_16 23_39_59,20,圓頂世紀氣派裝潢,台北市中山區南京東路三段,住宅大樓,21.6年,建坪93.79,主+陽50.27,13/14樓,4房(室)2廳3衛, 高樓層正面中山女中側看中正國小 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運南京復興站,"12,800","12,800",含車位價700萬元
2025_10_16 23_39_59,20,國泰格局三房鼎佳,台北市中山區龍江路,公寓,43.1年,建坪30.10,主+陽30.10,5/5樓,6房(室)5廳5衛(含加蓋3房(室)3廳3衛), 榮星花園方正格局精美鼎佳 ,永慶房屋有天然瓦斯房間都有窗近捷運中山國中站,"2,250","2,360萬",無
2025_10_16 23_39_59,20,芝山捷運稀有兩房,台北市士林區福華路,公寓,53.3年,建坪17.86,主17.86,3/4樓,2房(室)2廳1衛, 近捷運SOGO家樂福公園旁 ,永慶房屋廁所有窗近捷運芝山站近捷運LR08站(規劃中),"1,580","1,680萬",無
2025_10_16 23_39_59,20,中山邊間公寓頂加,台北市中山區合江街,公寓,50.4年,建坪31.12,主+陽31.12,4/4樓,7房(室)3廳2衛(含加蓋4房(室)1廳1衛), 格局方正，採光佳，廁所有窗 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運SB04站(規劃中)近捷運行天宮站,"2,980","2,980",無
2025_10_16 23_39_59,20,計畫區面公園四房,台北市信義區松德路,住宅大樓,34.6年,建坪90.58,主+陽54.98,4/12樓,4房(室)2廳3衛, 計畫區2000多坪基地正面公園 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運象山站近捷運永春站,"9,100","9,100",含車位價725萬元
2025_10_16 23_39_59,20,基泰高樓朝南大戶,台北市中山區長春路,辦公商業大樓,27.8年,建坪67.85,主+陽44.76,10/10樓,5房(室)2廳4衛(含加蓋3房(室)--廳2衛), 挑高設計使用空間大 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運松江南京站,"6,380","7,260萬",含車位價
2025_10_16 23_39_59,20,寶徠高樓景觀戶,台北市信義區信義路五段,住宅大樓,18.3年,建坪113.22,主+陽63.35,21/27樓,3房(室)2廳4衛(含加蓋--房(室)--廳1衛), 視野美景盡收眼底 ,永慶房屋近捷運象山站近捷運Y38站(施工中),"15,900","17,900萬",含車位價
2025_10_16 23_39_59,20,大同中學電梯兩房,台北市中山區長春路,辦公商業大樓,27.9年,建坪13.56,主+陽9.55,4/10樓,3房(室)1廳1衛(含加蓋3房(室)--廳--衛), 挑高4米5使用空間大 ,永慶房屋近捷運松江南京站,"1,988","1,988",無
2025_10_16 23_39_59,20,松江南京捷運大戶,台北市中山區建國北路一段,住宅大樓,12.3年,建坪90.58,主+陽42.96,13/13樓,4房(室)2廳4衛(含加蓋2房(室)--廳1衛), 適三代同堂大家庭，雙主臥設計 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運松江南京站,"9,980","9,980",無
2025_10_16 23_39_59,20,基泰建設兩房美妝,台北市中山區長春路,辦公商業大樓,27.9年,建坪13.81,主+陽9.71,6/10樓,2房(室)1廳2衛(含加蓋1房(室)--廳1衛), 挑高4米5大空間，適合小 ,永慶房屋近捷運松江南京站,"1,999","2,500萬",無
2025_10_16 23_39_59,20,龍江看公園好停車,台北市中山區龍江路,辦公商業大樓,42.8年,建坪43.14,主+平41.27,1/7樓,4房(室)2廳2衛, 進南京復興站、大潤發、遼寧夜市 ,永慶房屋有天然瓦斯近捷運南京復興站,"5,288","5,688萬",無
2025_10_16 23_39_59,20,晴風松語紐約逸品,台北市南港區三重路,住宅大樓,13.7年,建坪89.29,主+陽42.47,2/13樓,4房(室)2廳2衛, 氣派豪邸 尊榮享受 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運南港軟體園區站,"7,388","7,388",含車位價600萬元
2025_10_16 23_39_59,20,紀念館電梯美景,台北市信義區光復南路,華廈,41.9年,建坪36.00,主+陽30.61,2/7樓,2房(室)2廳1.5衛, 超美景觀 前陽台進出 衛浴開窗 ,永慶房屋有天然瓦斯房間都有窗近捷運台北101/世貿站近捷運國父紀念館站,"3,938","3,938",無
2025_10_16 23_39_59,20,棕櫚泉高樓打通戶,台北市文山區萬芳路,住宅大樓,29.7年,建坪63.59,主+陽48.24,10/12樓,5房(室)2廳3衛, 前後陽台三面採光庭院高樓景觀戶 ,永慶房屋有天然瓦斯房間都有窗近捷運萬芳社區站近捷運萬芳醫院站,"4,988","4,988",含車位價
2025_10_16 23_39_59,20,美校一層一戶坡車,台北市士林區中山北路六段,華廈,23.5年,建坪78.10,主+陽47.50,3/7樓,4房(室)2廳2衛," 獨棟建築可雙主臥,近美日僑學校 ",永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運LR10站(規劃中),"6,480","6,880萬",含車位價300萬元
2025_10_16 23_39_59,20,民生頂客電梯管理,台北市松山區三民路,套房,30.0年,建坪14.96,主+陽10.76,3/5樓,1房(室)1廳1衛, 民生社區環境清幽 ,永慶房屋新上房間都有窗近捷運SB06站(規劃中),"1,450","1,568萬",無
