物件標題,地址,物件類型,屋齡,坪數,格局,樓層,價格
石門稀有景觀大兩房+平面車位,桃園市龍潭區民治路,華廈,4.5年,58.47,2房(室)2廳2衛,2/6樓,"1,380 萬"
大有路美3房平車,桃園市桃園區大有路,電梯大樓,32.9年,42.49,3房(室)2廳1衛,2/15樓,938 萬
永安路中樓層美寓,桃園市桃園區永安路,公寓,43.9年,28.83,3房(室)2廳1衛,3/5樓,895 萬
八德介壽路金雞母透店,桃園市八德區介壽路二段,透天厝,52.5年,32.58,6房(室)2廳4衛,1~2/2樓,"2,880 萬"
八德區置地廣場公寓收租3大套房,桃園市八德區介壽路一段,公寓,45.1年,24.7,3房(室)--廳3衛,5/5樓,850 萬
（埔心火車站金透店）,桃園市楊梅區永美路,透天厝,N/A,40.22,#NAME?,1~2/2樓,"2,680 萬"
金陵路三角窗美透店,桃園市平鎮區金陵路二段,透天厝,32.7年,62.24,6房(室)--廳4衛,1~5/5樓,"3,268 萬"
（埔心火車站金透店）,桃園市楊梅區永美路,透天厝,N/A,40.22,#NAME?,1~2/2樓,"2,680 萬"
（埔心火車站金透店）,桃園市楊梅區永美路,透天厝,N/A,40.22,#NAME?,1~2/2樓,"2,680 萬"
東安國中平房,桃園市平鎮區平東路,透天厝,47.7年,9.23,1房(室)1廳1衛,1/1樓,468 萬
桃園交流道工業廠辦,桃園市桃園區春日路,廠房,36.9年,257.4,#NAME?,3/3樓,"6,900 萬"
青埔A18旁漂亮農場資材室,桃園市中壢區民溪三路,不限,9.2年,32.72,#NAME?,1/1樓,"7,680 萬"
平鎮義興國小旁 裝潢美三房,桃園市平鎮區平安南街,華廈,31.9年,36.52,3房(室)2廳2衛,3/6樓,"1,098 萬"
宏國甲桂林三房,桃園市桃園區江南十街,電梯大樓,32.0年,32.59,3房(室)2廳1衛,13/13樓,968 萬
華泰名品城旁10米大面寬金店面,桃園市大園區興德路,華廈,10.5年,77.2,#NAME?,1/10樓,"3,880 萬"
中壢區近大江萬能科技大學旁公寓,桃園市中壢區中園路二段,公寓,51.5年,28.04,3房(室)2廳1衛,3/3樓,498 萬
埔心車站聚財透店,桃園市楊梅區永美路,透天厝,N/A,40.22,#NAME?,1~4/4樓,"2,680 萬"
蘆竹海湖甲建透天,桃園市蘆竹區金海街,透天厝,43.2年,34.24,#NAME?,1~2/2樓,698 萬
桃園市觀音區富信路好市多大四房,桃園市觀音區富信路,華廈,29.7年,44.44,4房(室)2廳2衛,5/5樓,598 萬
元智大學208工業地+農地廠,桃園市八德區華康街,廠房,30.1年,56.14,#NAME?,1~3/3樓,"7,380 萬"
近埔心火車站金透店,桃園市楊梅區永美路,透天厝,57.8年,40.22,4房(室)2廳3衛,1~2/3樓,"2,680 萬"
交流道整新美寓1樓,桃園市八德區和平路,公寓,44.1年,16.47,2房(室)2廳1衛,1/2樓,588 萬
埔心站前金店住,桃園市楊梅區永美路,透天厝,39.0年,40.22,6房(室)3廳4衛,1~2/2樓,"2,680 萬"
金海街邊間透天,桃園市蘆竹區金海街,透天厝,43.2年,34.24,#NAME?,1~2/2樓,698 萬
桃園區中平特區中泰宏園3房車,桃園市桃園區中平路,電梯大樓,30.1年,39,3房(室)2廳2衛,6/20樓,"1,288 萬"
觀音區草漯整新美電梯3+1房,桃園市觀音區五福一街,華廈,32.2年,33.06,3房(室)2廳2衛,4/5樓,698 萬
龍潭282高原挑高廠房,桃園市龍潭區高楊北路,廠房,10.6年,391.2,#NAME?,1~4/4樓,"13,500 萬"
G07/08收租黃金角窗透店,桃園市桃園區廣文街,透天厝,63.6年,111.18,#NAME?,1~2/2樓,"11,800 萬"
觀音市區店面+11間套房金飯碗,桃園市觀音區九如街,透天厝,31.1年,51.52,11房(室)2廳12衛,1~4/4樓,"2,580 萬"
龍潭區龍科大地坪透天,桃園市龍潭區梅龍路,透天厝,15.7年,16.48,#NAME?,1/1樓,"1,380 萬"
獨家！A8紐約時上挑高精品宅,桃園市龜山區文化三路,電梯大樓,6.7年,18.69,#NAME?,9/11樓,"1,150 萬"
獨家！A8紐約時上挑高精品宅,桃園市龜山區文化三路,電梯大樓,6.7年,18.69,#NAME?,9/11樓,"1,150 萬"
富岡車站旁電梯店住,桃園市楊梅區民富路三段,透天厝,10.4年,112.12,4房(室)3廳6衛,1~4/4樓,"3,880 萬"
宏國真愛E區3房車,桃園市桃園區龍鳳三街,電梯大樓,26.6年,41.65,3房(室)2廳1衛,13/13樓,"1,298 萬"
巴黎之星3房車,桃園市桃園區國聖一街,華廈,29.7年,43.5,3房(室)2廳2衛,7/7樓,"1,398 萬"
尚莊大廈3房車,桃園市桃園區中平路,華廈,31.5年,44.86,3房(室)2廳2衛,7/7樓,"1,398 萬"
中泰宏園3房車,桃園市桃園區泰昌七街,電梯大樓,30.1年,36.26,3房(室)2廳2衛,10/20樓,"1,298 萬"
太睿A19景觀三房車,桃園市中壢區聖溪二路,華廈,12.2年,45.61,3房(室)2廳2衛,8/10樓,"1,358 萬"
蘋果村超值低總價店面  工業,桃園市楊梅區蘋果路,公寓,17.9年,27.73,#NAME?,1/4樓,738 萬
中壢交流道超大面寬傳家金店面,桃園市中壢區中正路,電梯大樓,10.0年,129.54,#NAME?,1/14樓,"7,680 萬"
平鎮66旁新穎1218科技廠,桃園市平鎮區太平西路,廠房,22.9年,717.86,#NAME?,1~2/2樓,"35,800 萬"
近龍科收租三角窗,桃園市龍潭區梅龍路,透天厝,15.7年,16.48,#NAME?,1/1樓,"1,380 萬"
龍潭紅瓦厝稀有透天房車,桃園市龍潭區中原路一段,透天厝,30.1年,80.76,5房(室)2廳5衛,B2~4/4樓,"1,080 萬"
中泰宏園3房車,桃園市桃園區泰昌七街,電梯大樓,34.7年,36.26,3房(室)2廳2衛,10/20樓,"1,298 萬"
中原大學收租電梯套房46間,桃園市中壢區大勇三街,透天厝,13.8年,211.79,46房(室)--廳46衛,1~7/7樓,"8,680 萬"
海湖大面寬雙拼透天,桃園市蘆竹區智海二街,透天厝,44.5年,64.29,#NAME?,1~2/2樓,"1,450 萬"
桃園市府旁三房美寓,桃園市桃園區文康街,公寓,44.2年,26.63,3房(室)2廳2衛,5/5樓,888 萬
三面採光舒適大三房,桃園市楊梅區中山北路一段,華廈,32.2年,30.17,3房(室)2廳2衛,4/8樓,888 萬
龍安整新美妝3房車,桃園市桃園區龍鳳三街,電梯大樓,26.6年,41.65,3房(室)2廳2衛,13/13樓,"1,398 萬"
富台國小大地坪透天,桃園市中壢區中山東路三段,透天厝,46.7年,27.01,4房(室)1廳3衛,1~2/2樓,"1,880 萬"
（楊梅大台北國宅美三房車）,桃園市楊梅區瑞坪路,華廈,28.7年,38.02,3房(室)2廳2衛,4/8樓,798 萬
（楊梅大台北國宅美三房車）,桃園市楊梅區瑞坪路,華廈,28.7年,38.02,3房(室)2廳2衛,4/8樓,798 萬
（楊梅大台北國宅美三房車）,桃園市楊梅區瑞坪路,華廈,28.7年,38.02,3房(室)2廳2衛,4/8樓,798 萬
（楊梅大台北國宅美三房車）,桃園市楊梅區瑞坪路,華廈,28.7年,38.02,3房(室)2廳2衛,4/8樓,798 萬
大台北精美優質三房車,桃園市楊梅區瑞坪路,華廈,28.7年,38.02,3房(室)2廳2衛,4/8樓,798 萬
楊州花都低總價大3房,桃園市楊梅區中山北路一段,華廈,32.2年,30.17,3房(室)1廳2衛,4/8樓,888 萬
龍潭整新活巷透天,桃園市龍潭區民族路,透天厝,48.6年,24.78,3房(室)2廳3衛,1~2/2樓,"1,098 萬"
中原大學52間套房-穩定收租,桃園市中壢區新中一街,透天厝,33.1年,271.46,52房(室)--廳52衛,1~6/6樓,"8,688 萬"
稀有巨蛋旁一樓,桃園市龜山區萬壽路三段,公寓,42.2年,24.64,2房(室)2廳1衛,1/4樓,680 萬
忠貞商圈邊間大地坪透天,桃園市平鎮區龍安路,透天厝,48.6年,18.12,3房(室)2廳2衛,1~2/2樓,"1,250 萬"
（體育園區電梯美2房）,桃園市中壢區仁美二街,華廈,32.6年,20.17,2房(室)2廳1衛,3/7樓,698 萬
（體育園區電梯美2房）,桃園市中壢區仁美二街,華廈,32.6年,20.17,2房(室)2廳1衛,3/7樓,698 萬
（體育園區電梯美2房）,桃園市中壢區仁美二街,華廈,32.6年,20.17,2房(室)2廳1衛,3/7樓,698 萬
（體育園區電梯美2房）,桃園市中壢區仁美二街,華廈,32.6年,20.17,2房(室)2廳1衛,3/7樓,698 萬
龍潭逸園整新美透天,桃園市龍潭區民族路,透天厝,48.6年,24.78,3房(室)2廳3衛,1~2/3樓,"1,098 萬"
近壽山高中大同路精美套房,桃園市龜山區大同路,公寓,27.1年,7.69,1房(室)1廳1衛,5/5樓,398 萬
中壢體育園區兩房華廈,桃園市中壢區仁美二街,華廈,32.6年,20.17,2房(室)2廳1衛,3/7樓,698 萬
（體育園區電梯美2房）,桃園市中壢區仁美二街,華廈,32.6年,20.17,2房(室)2廳1衛,3/7樓,698 萬
近GE03整新兩房美寓,桃園市中壢區中山東路三段,公寓,41.2年,16.06,2房(室)2廳1衛,5/5樓,498 萬
經國與法國精美輕豪宅雙主臥,桃園市桃園區經國路,電梯大樓,29.5年,79.93,5房(室)2廳3衛,15/19樓,"2,288 萬"
桃園平鎮區陸橋南路有後庭院透天,桃園市平鎮區陸橋南路,透天厝,47.4年,23.63,#NAME?,1~2/2樓,850 萬
平鎮國中稀有透天,桃園市平鎮區德育路二段,透天厝,49.7年,31.04,5房(室)2廳4衛,1~2/2樓,"1,980 萬"
學區公園旁整新3房+車位,桃園市楊梅區梅獅路二段,華廈,26.5年,40.4,3房(室)2廳2衛,8/8樓,898 萬
投資首選台北公園都市3房車,桃園市桃園區大有路,電梯大樓,32.2年,47.59,3房(室)2廳2衛,16/23樓,"1,388 萬"
（南勢整新三房美寓）,桃園市平鎮區中豐路南勢二段,公寓,43.8年,20.62,3房(室)2廳1衛,5/5樓,498 萬
（南勢整新三房美寓）,桃園市平鎮區中豐路南勢二段,公寓,43.8年,20.62,3房(室)2廳1衛,5/5樓,498 萬
石門雲享雙面採光大坪數套房車,桃園市龍潭區民有一街,電梯大樓,3.3年,30.33,1房(室)1廳1衛,6/15樓,658 萬
近楊梅交流道邊間別墅,桃園市楊梅區光裕南街,別墅,N/A,60.1,4房(室)2廳3衛,1~5/5樓,"1,098 萬"
（南勢整新三房美寓）,桃園市平鎮區中豐路南勢二段,公寓,43.8年,20.62,3房(室)2廳1衛,5/5樓,498 萬
中平商圈整新三房華廈,桃園市桃園區宏昌十三街,華廈,31.8年,33.11,3房(室)2廳2衛,3/6樓,"1,038 萬"
新屋楊梅埔頂便宜透天,桃園市新屋區中華南路二段,透天厝,44.9年,27.22,--房(室)2廳2衛,1~2/2樓,598 萬
桃園幸福美妝低總價寧靜成家三房,桃園市龜山區幸福十七街,公寓,43.8年,26.92,3房(室)2廳1衛,4/5樓,598 萬
近G09站低總價3房美寓,桃園市桃園區愛國街,公寓,43.2年,23.32,3房(室)1廳1衛,4/5樓,598 萬
桃園巨蛋收租9套房,桃園市桃園區萬壽路三段,透天厝,56.8年,20.16,9房(室)9廳9衛,1/1樓,"1,880 萬"
慈光街1樓地下室大店面,桃園市桃園區慈光街,華廈,33.8年,66.66,#NAME?,B1~1/7樓,"2,780 萬"
桃園愛國街公寓,桃園市桃園區愛國街,公寓,43.2年,23.32,3房(室)2廳1衛,4/5樓,598 萬
臻愛歐洲2房車,桃園市桃園區大業路一段,電梯大樓,20.6年,31.51,2房(室)2廳1衛,4/13樓,"1,258 萬"
八德高城市場透店,桃園市八德區高城二街,透天厝,49.4年,28.46,3房(室)--廳3衛,1~2/2樓,"1,680 萬"
平鎮國中1+2樓店面,桃園市平鎮區振平街,電梯大樓,12.9年,45.56,#NAME?,1/13樓,"2,150 萬"
桃園火車站好陽光屋況好四房,桃園市桃園區復興路,電梯大樓,27.8年,35.91,4房(室)2廳2衛,7/12樓,"1,080 萬"
後站二樓可投資公寓,桃園市八德區仁和街,公寓,45.3年,16.13,#NAME?,2/2樓,420 萬
健行科大智能宅靚3房,桃園市中壢區龍岡路一段,華廈,33.3年,30.83,3房(室)2廳2衛,6/7樓,998 萬
大廟市區-大地坪黃金店面,桃園市桃園區中山路,透天厝,88.8年,162.02,#NAME?,B1~4/4樓,"4,980 萬"
大廟市區-大地坪黃金店面,桃園市桃園區中山路,透天厝,88.8年,162.02,#NAME?,B1~4/4樓,"4,980 萬"
新屋埔頂大面寬透天,桃園市新屋區中華南路二段,透天厝,44.9年,27.22,--房(室)2廳2衛,1~2/2樓,598 萬
平鎮工業區旁664工業廠房,桃園市平鎮區中豐路南勢二段,廠房,12.6年,302.79,#NAME?,1~2/2樓,"18,500 萬"
八德交流道丁建挑高廠房,桃園市八德區和成路,廠房,35.7年,350.18,#NAME?,1/1樓,"55,888 萬"
藝文帝璽收租金店面,桃園市桃園區中正路,電梯大樓,12.7年,50.11,--房(室)2廳1衛,1/29樓,"7,600 萬"
南崁三角窗傳家寶金透店,桃園市蘆竹區中正路,透天厝,45.7年,103.66,7房(室)2廳5衛,1~4/4樓,"6,888 萬"
平鎮國中大面寬1+2樓店面,桃園市平鎮區振平街,電梯大樓,N/A,45.56,--房(室)2廳1衛,1~2/13樓,"2,380 萬"
德華獨立陽台三大套,桃園市桃園區德華街,公寓,42.1年,25.15,3房(室)3廳3衛,4/5樓,928 萬
龜山幸福鼎佳美三房,桃園市龜山區幸福二十五街,公寓,38.6年,26.65,3房(室)2廳1衛,5/5樓,498 萬
大溪精品農舍招待所,桃園市大溪區復興路一段,農舍,31.5年,111.28,#NAME?,1~2/2樓,"9,980 萬"
龍潭店住透天(正民族路),桃園市龍潭區民族路,透天厝,44.1年,30.55,3房(室)3廳2衛,1~3/3樓,877 萬
G10.中路雙特區大面寬辦公室,桃園市桃園區大興西路二段,電梯大樓,30.0年,69.59,#NAME?,1/20樓,"4,798 萬"
G33大園環保用地,桃園市大園區西濱路二段,廠房,9.3年,401.71,#NAME?,1/1樓,"28,500 萬"
幸福邊間二樓美三房,桃園市龜山區幸福十七街,公寓,43.8年,27.29,3房(室)2廳2衛,2~5/5樓,668 萬
B中華路二段收租三大套房,桃園市中壢區中華路二段,公寓,48.4年,31.96,3房(室)3廳3衛,4/4樓,898 萬
A中華路二段收租三大套房,桃園市中壢區中華路二段,公寓,48.4年,31.96,3房(室)3廳3衛,3/4樓,988 萬
永恆之藝3房車11C,桃園市桃園區有恆路,電梯大樓,3.8年,66.24,3房(室)2廳2衛,11/14樓,"2,968 萬"
市區精裝3大套房,桃園市龜山區中原街,公寓,45.2年,23.54,3房(室)3廳3衛,5/5樓,898 萬
龜山商圈公寓3全新套房,桃園市龜山區中原街,公寓,46.2年,23.54,3房(室)3廳3衛,5/5樓,898 萬
中國江山美三房,桃園市桃園區明德街,電梯大樓,31.0年,30.25,3房(室)2廳2衛,11/17樓,"1,298 萬"
桃園居易大三房14樓,桃園市八德區中華路,電梯大樓,29.2年,31.03,3房(室)2廳2衛,14/17樓,"1,098 萬"
大勇國小旁全新電梯別墅(A3),桃園市八德區忠勇街,別墅,0.8年,79.95,6房(室)2廳6衛,1~5/5樓,"3,980 萬"
仲平黃昏市場黃金店面,桃園市桃園區中山路,公寓,31.9年,17.82,--房(室)2廳2衛,1/5樓,"1,270 萬"
正龍東路稀有大地坪店面,桃園市中壢區龍東路,透天厝,62.8年,10.98,#NAME?,1~2/2樓,"1,980 萬"
特力屋平鎮火車站電梯13套房車,桃園市平鎮區環南路二段,電梯大樓,33.7年,121.55,13房(室)--廳13衛,8/17樓,"2,080 萬"
交流道旁邊間大地坪別墅,桃園市龍潭區福源路,別墅,10.2年,55.27,4房(室)2廳4衛,1~4/4樓,"1,498 萬"
G04正介壽路1~4樓金透天,桃園市八德區介壽路二段,透天厝,39.4年,47.86,5房(室)3廳3衛,1~2/2樓,"3,680 萬"
中壢興仁路收租大套房+2房,桃園市中壢區興仁路二段,公寓,43.9年,26.5,3房(室)2廳2衛,4/4樓,710 萬
正桃鶯路邊間三角窗透店,桃園市桃園區桃鶯路,透天厝,52.3年,54.03,2房(室)1廳2衛,1~2/2樓,"3,580 萬"
中壢高中超美大3房,桃園市中壢區五光二街,公寓,42.9年,28.31,3房(室)2廳1衛,5/5樓,698 萬
正永安路黃金店面,桃園市桃園區永安路,透天厝,45.9年,65.71,10房(室)2廳3衛,1~2/2樓,"3,380 萬"
正永安路黃金店面,桃園市桃園區永安路,透天厝,45.9年,65.71,10房(室)2廳3衛,1~2/2樓,"3,380 萬"
中壢學區店面,桃園市中壢區吳鳳二街,公寓,38.4年,10.53,#NAME?,1/5樓,698 萬
龍安商圈大面寬金店面,桃園市桃園區國強一街,電梯大樓,16.2年,82.46,#NAME?,1/15樓,"3,988 萬"
正民生北路大地坪廠房,桃園市龜山區民生北路一段,廠房,35.3年,88.11,3房(室)2廳2衛,B1~2/2樓,"3,980 萬"
藝文G12三角窗金店面,桃園市桃園區中正路,電梯大樓,28.4年,70.04,1房(室)1廳2衛,1~2/20樓,"4,688 萬"
寶山名邸三房,桃園市桃園區寶山街,電梯大樓,28.1年,20.77,3房(室)2廳2衛,5/12樓,888 萬
水鄉國際1樓+B1美三房,桃園市龍潭區民強街,電梯大樓,27.5年,39.94,3房(室)2廳2衛,B1~1/14樓,558 萬
龜山稀有百坪電梯廠辦+車位,桃園市龜山區萬壽路二段,華廈,28.8年,102.83,--房(室)1廳1衛,3/10樓,"3,440 萬"
紫京城辦公室,桃園市桃園區力行路,電梯大樓,31.3年,136.66,#NAME?,2/15樓,"3,600 萬"
國家廣場1~3樓,桃園市桃園區中山東路,華廈,36.6年,381.18,#NAME?,1~3/9樓,"6,800 萬"
中壢五光三街收租三大套房,桃園市中壢區五光三街,公寓,42.8年,26.99,3房(室)--廳3衛,5/5樓,738 萬
A7頤昌璞岳園區金店面S11,桃園市龜山區文桃路,電梯大樓,3.1年,57.02,#NAME?,1/14樓,"3,105 萬"
A7頤昌璞岳園區金店面S10,桃園市龜山區文桃路,電梯大樓,3.1年,45.56,#NAME?,1/14樓,"2,396 萬"
A7頤昌璞岳學區金店面S1,桃園市龜山區文桃路,電梯大樓,3.1年,65.96,#NAME?,1/14樓,"3,764 萬"
復旦中學大面寬金透店,桃園市平鎮區復旦路二段,透天厝,42.4年,33.84,3房(室)2廳3衛,1~2/2樓,"2,288 萬"
民治二街收租8套房,桃園市中壢區民治二街,透天厝,38.2年,37.78,8房(室)--廳8衛,1~2/2樓,"1,750 萬"
正家樂福電梯透天前後臨路,桃園市中壢區延平路,透天厝,47.4年,86.71,#NAME?,1~3/3樓,"5,500 萬"
正龍安街金店面住家二合一,桃園市桃園區龍安街,透天厝,52.8年,61.15,6房(室)2廳2衛,1/2樓,"3,860 萬"
中壢區公所雙店面,桃園市中壢區福州一街,華廈,33.0年,42.87,#NAME?,1/7樓,"2,980 萬"
合雄帝璽金店面,桃園市桃園區中正路,電梯大樓,12.7年,50.11,#NAME?,1/29樓,"7,600 萬"
藝文區金店面,桃園市桃園區中正路,電梯大樓,12.7年,50.11,#NAME?,1/29樓,"7,600 萬"
大有精華商圈傳世豪店,桃園市桃園區民有十街,華廈,31.8年,220.5,9房(室)11廳9衛,1~5/7樓,"9,888 萬"
龍潭前後臨路合法RC廠房,桃園市龍潭區工七路,廠房,9.6年,305.86,#NAME?,1~4/4樓,"11,500 萬"
楊梅星視界超值採光兩房,桃園市楊梅區梅獅路二段,電梯大樓,6.5年,24.01,2房(室)1廳1衛,6/15樓,780 萬
天悅一樓,桃園市蘆竹區五福一路,華廈,20.4年,42.88,4房(室)2廳2衛,1/9樓,"1,588 萬"
OK旁2+1,桃園市楊梅區湖山街,公寓,29.0年,26.09,2房(室)1廳1衛,4/5樓,498 萬
近龍科三房車,桃園市龍潭區湧光路,華廈,32.0年,46.99,3房(室)2廳1衛,2/5樓,798 萬
平鎮學區透天,桃園市平鎮區華隆街,透天厝,43.7年,38.57,4房(室)2廳3衛,1~3/3樓,"1,280 萬"
平鎮南勢商圈店鋪透天,桃園市平鎮區南京路,透天厝,31.5年,49.29,3房(室)2廳2衛,B1~2/2樓,"1,358 萬"
近未來G11蘋果村3房,桃園市桃園區新埔十街,華廈,31.8年,31.68,3房(室)2廳2衛,3/7樓,"1,098 萬"
花園國宅3房,桃園市龍潭區健行路,華廈,31.0年,35.12,3房(室)2廳2衛,6/6樓,718 萬
花園國宅3房,桃園市龍潭區健行路,華廈,31.0年,35.12,3房(室)2廳2衛,6/6樓,718 萬
龍潭森遊館挑高雅緻美套房+車位,桃園市龍潭區民有路,華廈,19.5年,25.85,1房(室)1廳1衛,4/10樓,588 萬
大地坪邊間透天,桃園市楊梅區楊湖路三段,透天厝,42.4年,40.42,4房(室)2廳2衛,1~2/2樓,"1,080 萬"
近交流道景觀三房車,桃園市楊梅區裕成南路,電梯大樓,27.8年,32.76,3房(室)2廳2衛,13/13樓,758 萬
近66電梯三房,桃園市楊梅區快速路五段,華廈,31.1年,22.9,3房(室)2廳2衛,6/6樓,468 萬
幼獅比佛利精美小店面,桃園市楊梅區青山五街,華廈,30.6年,28.83,1房(室)1廳1衛,2/6樓,760 萬
陽光兩房,桃園市楊梅區三民路二段,華廈,34.9年,26.54,2房(室)1廳1衛,2/5樓,498 萬
全新市區雙車位透天,桃園市楊梅區貴山街,透天厝,2.6年,57.83,4房(室)2廳3衛,1~4/4樓,"2,388 萬"
統一兩房車,桃園市楊梅區民富路一段,華廈,29.2年,38.43,2房(室)1廳1衛,5/6樓,658 萬
國家公園三房車,桃園市楊梅區青山三街,華廈,29.9年,41.96,3房(室)2廳2衛,B1/7樓,798 萬
龍潭市區交流道旁稀有別墅,桃園市龍潭區富華街,別墅,26.9年,63.61,4房(室)3廳2衛,1~5/5樓,"1,498 萬"
上湖農舍,桃園市楊梅區上湖五路,農舍,17.5年,54.23,1房(室)1廳2衛,1/1樓,"2,480 萬"
比佛利3+1房,桃園市楊梅區青山三街,華廈,31.1年,37.09,3房(室)2廳2衛,5/6樓,698 萬
