抓取時間,搜尋結果第幾頁,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,目前價格,原始價格,是否含車位價格
2025_10_16 23_52_28,19,近青埔A19站大崙【廣涵社區*溫馨4大房+車位】,桃園市中壢區中正路四段,公寓,26.8年,建坪69.62,主+陽57.05,4~5/5樓,4房(室)3廳3衛," 1.超大4房,魔術挑高大空間4+5樓,室內空間寬敞,間間對外窗,窗外面景觀風景,回家就像渡假
2.保有前後大陽台空間好利用,客餐廳空間流暢好規劃
3.地點超棒,近青埔A19,南北往來方便,離塵不離城
4.高質感社區猶如住在五星級飯店  住戶素質高  ",永慶不動產新上,"1,298","1,298",無
2025_10_16 23_52_36,20,高鐵A18國家大院3房+平車,桃園市中壢區青峰路一段,電梯大樓,#NAME?,建坪44.69,主+陽22.66,3/16樓,3房(室)2廳2衛," 青埔A18蛋黃區，生活機能豐富，國泰站前廣場周邊地段
地段優越： 位於青埔核心地段，鄰近高鐵桃園站、捷運A18站，近交流道、機場~交通便捷，桃園市區及雙北、新竹、一日北高生活圈
公設豐富完善：游泳池、健身房、交誼廳、烹飪室、KTV、電影院、棋藝室等
知名建商、管理完善、住戶素質高
青埔特區發展潛力大，房價持續上漲，具有一定的投資價值 ",永慶不動產新上,"2,088","2,088",無
2025_10_16 23_52_36,20,高鐵A18國家大院3房+平車,桃園市中壢區青峰路一段,電梯大樓,#NAME?,建坪44.69,主+陽22.66,3/16樓,3房(室)2廳2衛," 青埔A18蛋黃區，生活機能豐富，國泰站前廣場周邊地段
地段優越： 位於青埔核心地段，鄰近高鐵桃園站、捷運A18站，近交流道、機場~交通便捷，桃園市區及雙北、新竹、一日北高生活圈
公設豐富完善：游泳池、健身房、交誼廳、烹飪室、KTV、電影院、棋藝室等
知名建商、管理完善、住戶素質高
青埔特區發展潛力大，房價持續上漲，具有一定的投資價值 ",永慶不動產新上,"2,088","2,088",無
2025_10_16 23_52_36,20,翔譽17兩房大車位電梯,桃園市大園區大豐一街,華廈,10.2年,建坪39.08,主+陽15.45,4/7樓,2房(室)2廳1衛," 1.空屋有鑰匙，帶看方便。
2.生活機能完善，交通便捷。
3.價格低於行情。 ",永慶不動產新上近捷運領航站,"1,399","1,399",無
2025_10_16 23_52_36,20,桃園楊梅市區小後院獨棟透天,桃園市楊梅區中山北路二段,透天厝,40.9年,建坪51.23,主51.23,1~3/3樓,5房(室)3廳3衛," 1.緊鄰市區生活商圈
2.空地好規劃 可再自建或停車
3.房屋銷售2988萬 建地售2150萬
4.屋況良好 獨棟透天稀有產品
5.約 臨路6米 面寬5米 縱深約35米 ",永慶不動產新上房間都有窗,"2,988","2,988",無
2025_10_16 23_52_36,20,富來舞綻精緻三房車,桃園市龜山區樂善三路,電梯大樓,0.5年,建坪47.14,主+陽25.28,3/15樓,3房(室)2廳2衛," 1.全新交屋 
2.衛浴皆開窗
3.無限棟距 採光通風好
4.距離A7捷運站800公尺 ",永慶不動產新上,"2,368","2,368",無
2025_10_16 23_52_36,20,大園和平農地822,桃園市大園區和平段,土地,#NAME?,建坪--,無,#NAME?,#NAME?," 1.雙面臨路3米及4米,近和平西路二段
2.目前已申請到農業設施同意書,可蓋鋼構
3.大面寬地形,好利用
4.特定農業區/農牧用地 ",永慶不動產新上,"2,388","2,388",無
2025_10_16 23_52_36,20,世界CBD百坪尊爵四房三車位,桃園市中壢區青商路,電梯大樓,11.4年,建坪123.27,主+陽67.99,8/14樓,4房(室)2廳4衛," 1.高鐵青埔正核心 
2.機能成熟 近IKEA 華泰等等
3.稀有大坪數配置 豪宅規格
4.景觀視野好 格局好方正 ",永慶不動產新上廁所有窗有天然瓦斯房間都有窗,"4,988","4,988",無
2025_10_16 23_52_36,20,竹城和賞三房車高樓層景觀戶鄰近未來G12捷運站,桃園市桃園區莊一街,電梯大樓,25.0年,建坪44.11,主+陽27.05,10/14樓,3房(室)2廳2衛," 優質地段未來補漲空間大
鄰近未來捷運站G12站 
鄰近高速公路南來北往便捷
學區旁生活機能佳
高樓層有景觀到家即是放鬆

 ",永慶不動產新上,"1,600","1,600",無
2025_10_16 23_52_36,20,快樂GO 3房車 三面採光 衛浴開窗,桃園市蘆竹區五福一路,電梯大樓,19.3年,建坪42.42,主22.87,4/11樓,3房(室)2廳1衛," 1.24H保全管理、優質社區。
2.三面採光、通風良好、衛浴有對外窗。
3.簡約裝潢、屋況佳。
4.近雙交流道、A10山鼻站、交通便利。
5.近學區、台茂、好市多、周邊商店林立、生活機能佳。 ",永義房屋新上,"1,498","1,498",無
2025_10_16 23_52_36,20,【中州街3房電梯華廈】中平商圈旁，低總價成家首選,桃園市桃園區中州街,華廈,32.5年,建坪32.08,主+陽24.86,2/6樓,3房(室)2廳2衛," 1、低總價電梯華廈，成家好容易。
2、中平商圈旁，生活機能完善。
3、近國二、桃園火車站，交通方便。
4、社區裡可停機車。
5、投資、自住好選擇。
～歡迎來電預約賞屋～ ",永義房屋新上有天然瓦斯房間都有窗,798,798,無
2025_10_16 23_52_36,20,桃園虎頭山環保公園 快樂渡假村休閒農地,桃園市龜山區楓壽段,土地,#NAME?,建坪--,無,#NAME?,#NAME?," 1.位於虎頭山環保公園旁.共六筆地號.可單筆出售亦可全部出售
2.每筆地號310坪.售價520萬
3.環境清幽，修身養性，世外桃源
4.俯瞰環保公園最美夜景，快樂渡假村超值首選

 ",永義房屋新上,"3,125","3,125",無
2025_10_16 23_52_36,20, 近南崁市區免整理高投報收租三套房 ,桃園市龜山區,公寓,44.3年,建坪29.00,主29.00,5/5樓,3房(室)3廳3衛," 1. 近南崁市區 附近公司工廠林立 租客好找
2. 附近生活機能佳 購物方便
3. 期望租金 5A 17500/月 5B 18500/月 5C 17000/月 共收 52000/月
4. 年收約 624000月
5. 高投報率產品  歡迎來當包租公(婆) ",永義房屋新上,968,968,無
2025_10_16 23_52_36,20,海湖【海山路低總價透天】近竹圍漁港，環境清幽,桃園市蘆竹區海山路二段海寧巷,透天厝,44.3年,建坪31.35,主31.35,1~2/2樓,3房(室)1廳2衛," 1、   低總價清幽透天。
2、   兩旁地景公園和運動公園有籃球場、沙灘排球場。
3、   近竹圍漁港、桃園機場。
4、   3樓鐵皮增建。
5、   出租中，租金17000元/月。
～歡迎來電預約賞屋～ ",永義房屋新上,788,788,無
2025_10_16 23_52_36,20,快樂GO 大3房車 邊間三面採光 輕鬆成家,桃園市蘆竹區五福一路,電梯大樓,19.3年,建坪39.66,主19.70,5/11樓,3房(室)2廳2衛," 1.24H保全管理、優質社區。

2.格局方正、三面採光、通風佳。

3.近雙交流道、A10山鼻站、交通便利。

4.近學區、台茂、好市多、周邊商店林立、生活機能佳。 ",永義房屋新上,"1,398","1,398",無
2025_10_16 23_52_36,20,龍潭石門湯旅渡假全新山水景觀大套房,桃園市龍潭區民治路,套房,0.5年,建坪26.24,主+陽11.90,12/13樓,1房(室)1廳1衛," 1、戶戶景觀衛浴
2、多項休閒設施
3、有假日市集，採買方便
4、鄰近第二交流道
5、南來北返交通便利
----------------------------- ",有巢氏房屋新上,738,768萬,無
2025_10_16 23_52_36,20,觀音紐約幸運星前庭院停車寧靜成家透天別墅,桃園市觀音區中山路一段,透天厝,5.7年,建坪65.66,主+陽59.45,1~5/5樓,5房(室)3廳4衛," 觀音近草漯 近61及66快速道路
社區型，有門禁及物業管理，收信件包裹/垃圾集中處理
社區出口就有公車站牌，有前庭院可停車，愛車不會被雨淋，環境寧靜屋齡新
五大房格局每間皆有獨立陽台室內空間大，三代同堂不是問題
一樓客廳寬敞，衛浴皆，有開窗，離塵不離城，採光通風佳，低總價，成家首選 ",有巢氏房屋新上廁所有窗房間都有窗,"1,420","1,420",無
2025_10_16 23_52_36,20,龜山近蘆竹區公所明亮收租三間陽台套房,桃園市龜山區南上路,公寓,44.3年,建坪29.00,主29.00,5/5樓,3房(室)3廳3衛," 全新整理 水電更新 大空間 規劃三間陽台套房 每間皆有獨立電分錶 全新家具家電
頂樓空間有搭建鐵棚 靜巷 離塵不離城
走路約5分鐘可到蘆竹區公所. 南崁市場 到南崁路商圈走路約3分鐘（依Google地圖標示）
環境地點好 明亮大空間 月規劃租金53000元
投報率6.5% 直接可出租 輕鬆當包租公/包租婆 ",有巢氏房屋新上房間都有窗,968,968,無
2025_10_16 23_52_36,20,原然庭園｜四房雙車美別墅｜過嶺好市多商圈,桃園市楊梅區裕榮路,別墅,27.3年,建坪95.22,主+陽63.45,B1~4/4樓,4房(室)3廳4衛," ★過嶺商圈商家林立，生活機能佳
★B1車庫可停雙車，不怕愛車沒地停
★社區型別墅，稀有釋出
★室內方正，間間對外窗，採光通風佳
★社區門口就有7-11/全家
★台66快速道路接國一，南北往來便利
～誠摯邀請您親臨鑑賞～ ",有巢氏房屋新上,"1,990","1,990",無
2025_10_16 23_52_36,20,東門國小天然瓦斯公寓三房春暉儷園,桃園市桃園區桃三街,公寓,40.6年,建坪35.41,主+陽31.93,4/5樓,3房(室)2廳2衛, 東門國小旁學區房春暉儷園社區精美大三房雙衛天然瓦斯，近春日路四通八達有公車往返台北市通勤族的最愛，生活機能一級棒，社區警衛管理(白天)免追垃圾車，格局方正通風採光良好大陽台室內空間寬敞舒適，精美裝潢屋三房雙衛天然瓦斯，讓您的家居生活更舒適更安全，稀有房型，歡迎來電洽詢詳情預約看屋 ,有巢氏房屋新上有天然瓦斯房間都有窗,980,980,無
2025_10_16 23_52_36,20,華勛社區華美一路整新裝潢頂加美公寓,桃園市中壢區華美一路,公寓,44.8年,建坪25.41,主+陽25.41,4/4樓,3房(室)2廳1衛, 全室整新裝潢完工，冷熱水管部分更新，電線，照明部分更新，非凶宅。冷熱水管部分更新，五樓增建鐵皮屋約14餘坪不負瑕疵擔保，(無權狀)，權狀3房2廳1衛，頂加一個開放空間+前後露臺鄰近華勛商圈、華勛社區、公園、市場、市場 食衣住住行皆方便 生活機能樣樣皆具備 近優質學區(華勛國小) 孩子上學最方便 室內使用空間超 土地為住宅區建地，建物使用用途為住家用。 歡迎來電洽詢預約看屋。 ,有巢氏房屋新上房間都有窗,588,588,無
2025_10_16 23_52_36,20,內壢環中商圈健康城市電梯三房車,桃園市中壢區榮安一街,華廈,31.3年,建坪36.23,主+陽25.18,8/8樓,3房(室)2廳2衛," 1.室內全新整理裝潢 格局方正好規劃 即可入住
2.前後超大雙陽台採光通風佳 曬衣服曬棉被快乾
3.近國小國中大學 學區機能完善 接送孩童超方便
4.近內壢火車站/台1線/未來捷運紅線/公車站牌 雙鐵共構 南來北往交通便利快速
5.正內壢環中商圈 周邊商家林立 購物採買超方便
6.近超商/公園/活動中心/各式小吃 生活機能超強
7.擁有坡道平面地下車位 愛車停車免淋雨曬太陽
8.低總價 低管理費 低公設 新婚/小資入手無負擔
9.此社區稀有釋出電梯景觀好宅 投資自用皆宜 ",台慶不動產新上房間都有窗,"1,298","1,298",無
2025_10_16 23_52_36,20,龍潭交流道旁電梯三房全新整理美住家,桃園市龍潭區健行路,華廈,31.0年,建坪35.12,主+陽22.20,6/6樓,3房(室)2廳2衛," 龍潭交流道旁全新整理3房電梯華廈
精美裝潢.即可入住
頂樓新做防水
離交流道近.南來北往都方便
社區住戶品質高
稀有行情價物件.錯過可惜 ",台慶不動產新上房間都有窗,718,718,無
2025_10_16 23_52_36,20,桃園「世紀風華」4房2廳2衛+車位,桃園市桃園區莊敬路二段,電梯大樓,22.2年,建坪52.31,主+陽31.77,11/13樓,4房(室)2廳2衛," ▲.4房2廳2衛+平面車位+機車位.
▲.低於實價登録(35〜38萬/坪)、月前開價31.5萬/坪
▲.近藝文特區、展演中心。
▲.8分鐘上國1交流道、東西向聯絡道 ",台慶不動產新上有天然瓦斯房間都有窗,"1,650","1,650",無
2025_10_16 23_52_36,20,龍科日內瓦上疊別墅,桃園市楊梅區梅獅路二段,透天厝,32.5年,建坪34.49,主+陽30.74,3~4/4樓,3房(室)2廳2衛," ◆稀有釋出，上下疊型透天～僅售518萬
◆室內屋況全新整理，廚具衛浴全更新
◆室內採光明亮～前後雙陽台，通風非常良好
◆鄰近龍潭科學園區～就業機會多
◆低總價物件適合新婚夫妻、小家庭
～歡迎來電洽詢預約賞屋～ ",台慶不動產新上,518,518,無
2025_10_16 23_52_36,20,體育園區太子鳳凰城電梯二房,桃園市中壢區金鋒四街,電梯大樓,22.3年,建坪26.22,主+陽18.64,6/13樓,2房(室)2廳1衛," 優良社區，警衛管理，大二房，邊間採光好。
小型社區，住戶單純，公設完善，有天然瓦斯。
近普仁國小、金鋒市場、阿潭的店、全聯、家樂福、公車站。
生活機能好，垃圾集中。 ",永慶不動產新上有天然瓦斯房間都有窗,958,958,無
2025_10_16 23_52_36,20,學區美別墅三車位,桃園市大園區環區西路,透天厝,10.7年,建坪72.08,主+陽69.89,1~4/4樓,5房(室)3廳5衛," 1.超大地坪,室內空間大,備孝親房
2.房型含4套房,可停三台車
3.近大園國中,61快速道路及台15縣 ",永慶不動產新上,"2,880","2,880",無
2025_10_16 23_52_36,20,長庚商圈NEW麗晶樓中樓3房車庭院戶,桃園市龜山區文東五街,華廈,18.9年,建坪45.12,主+陽26.41,1/7樓,3房(室)2廳2衛," 1.鄰近長庚商圈、捷運站 生活機能優
2.稀有釋出樓中樓，一樓臥室可當孝親房
3.前院可多停汽機車，地下室附平面車位
4.位於靜巷內、安靜不吵雜
5.鄰近學區、婦幼公園、家樂福超市
6.社區可安裝充電樁 ",永慶不動產新上,"2,300","2,300",無
2025_10_16 23_52_36,20,桃園藝文捷運帝王樓層 世紀風華景觀2房車,桃園市桃園區莊敬路二段,電梯大樓,22.2年,建坪31.98,主+陽16.42,14/14樓,2房(室)2廳1衛," 1.一層兩戶住戶單純 ,屋況好,戴裝潢,低總價成家首選
2.冷氣熱水器等家電已換過,社區隨時可以丟垃圾
3.車位平面車位，獨立產權
4.24小時保全管理，公設完善，優質社區
5.近莊敬國小.同德國中，9年國教沒煩惱
6.社區旁有公車站，近國道，交通便利
近捷運G11.G12

 ",永慶不動產新上,"1,190","1,190",無
2025_10_16 23_52_36,20,【來鑫廣場大廈】收租投資首選市府旁復興路商業空間,桃園市桃園區復興路,電梯大樓,33.4年,建坪108.42,主+陽81.00,3/12樓,#NAME?," 1.臨桃市府火車站雙商圈，現有可收租物件
2. 緊鄰桃園市政府，步行即可抵達，行政洽公效率高
3. 位於市區主幹道復興路，公車線密集，近桃園車站，交通便利
4. 周邊銀行、郵局、金融機構齊全，金流往來高效便利
5. 多元餐飲選擇，咖啡廳、連鎖餐廳與在地美食，商務宴請或員工用餐都方便
6. 商業配套成熟，晒圖影印店、文具行應有盡有，辦公效率再提升
7.適合工程/建設/顧問業/律師/會計師事務所
8. 潛力加分：鄰近振聲高中，可規劃補習班，發展靈活 ",永慶不動產新上,"2,580","2,580",無
2025_10_16 23_52_36,20,大有寶山商圈 海山中國城三房車,桃園市桃園區民富十一街,華廈,29.9年,建坪49.53,主+陽31.54,8/8樓,3房(室)2廳2衛," 1.室內約32坪，使用空間大                
2.前後陽台，好規劃利用                    
3.B1平面大車位，好停車                     
4.寶山商圈，生活機能佳                     
5.頂樓有重新做防水，可安心 ",永慶不動產新上,"1,488","1,488",無
2025_10_16 23_52_36,20,近內壢中正國小 雙公園大地坪靜巷邊間透天,桃園市中壢區榮安十三街,透天厝,50.9年,建坪19.36,主19.36,1~2/2樓,#NAME?," 屋況需自行修繕，稀有大地坪透天
位於興仁親子公園、夢幻公園中間，休閒放鬆好去處
走路約5分鐘即可到達中正國小，上學好方便
騎車約2分鐘到榮民路上，商店餐廳林立，生活機能完善
房屋位於靜巷內，安靜住宅區 ",永慶不動產新上房間都有窗,"1,168","1,168",無
