抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/5866TN?breadcrumb=list,市中心尊龍朝南車墅尊龍,台南市北區公園南路,別墅/透天,30.4年,建坪 97.34,主 + 陽59.63,B1-5樓/5樓,5房2廳5衛1室,有裝潢前後陽台有陽台有 541 人也在關注這間👀,"2,758萬","2,758","2,758萬",其他
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/8641BL?breadcrumb=list,近成大頂加大使用空間鴻儒天下一.三期,台南市東區光明街,華廈,36.1年,建坪 34.8,主 + 陽14.01,7樓/7樓,3房2廳2衛(含加蓋3房1廳2衛),有裝潢前後陽台有陽台有 820 人也在關注這間👀,"1,380萬","1,380","1,380萬",坡道平面車位
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/3551WU?breadcrumb=list,咾咕石街信義小透天,台南市中西區信義街,店面/透天,59.9年,建坪 24.73,主建物24.73,1-3樓/3樓,4房3廳3衛(含加蓋2房1衛),廁所開窗近公園近市場有 1598 人也在關注這間👀,"1,280萬","1,098","1,280萬1,098萬",
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/4406SJ?breadcrumb=list,東寧商圈｜質感孝親美車墅,台南市東區裕農路,別墅/透天,37.1年,建坪 72.31,主 + 陽55.64,B1-4樓/4樓,5房4廳4衛(含加蓋1房1廳1衛),有裝潢有陽台廁所開窗有 1106 人也在關注這間👀,"2,600萬","2,288","2,600萬2,288萬",其他
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/77707A?breadcrumb=list,✦後甲國中✦近平實學區宅,台南市東區東光路二段,公寓,44.8年,建坪 19.02,主建物16.42,5樓/5樓,4房1廳4衛(含加蓋1房1廳1衛),有裝潢有陽台房間皆有窗有 397 人也在關注這間👀,528萬,450,528萬450萬,
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/4391MT?breadcrumb=list,府城小西門面寬約９米透店,台南市中西區友愛街,店面/透天,58.9年,建坪 91.39,主建物91.39,1-3樓/3樓,12房3廳4衛(含加蓋2房1廳1衛),近公園近市場近學校有 546 人也在關注這間👀,"2,385萬","1,988","2,385萬1,988萬",
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/1266GN?breadcrumb=list,層峰帝標三房平車帝標,台南市東區龍山街,大樓,18.2年,建坪 80.03,主 + 陽45.53,14樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 214 人也在關注這間👀,"3,500萬","3,280","3,500萬3,280萬",坡道平面車位
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/9670VP?breadcrumb=list,近勝利國小讓你勝利透天,台南市永康區勝利街,透天,50.5年,建坪 27.19,主建物23.95,1-2樓/2樓,3房2廳2衛(含加蓋1廳),有裝潢廁所開窗房間皆有窗有 431 人也在關注這間👀,"1,080萬",898,"1,080萬898萬",
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/3679SN?breadcrumb=list,南區近水萍塭透天,台南市南區三官路,透天,49.5年,建坪 46.88,主建物43.07,1-3樓/3樓,4房3廳3衛(含加蓋2廳1衛),前後陽台有陽台房間皆有窗有 722 人也在關注這間👀,"1,480萬","1,288","1,480萬1,288萬",
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/6165AM?breadcrumb=list,角窗寬約９米車庫透天,台南市北區北園街,透天,54.5年,建坪 34.64,主建物34.64,1-2樓/2樓,4房2廳2衛(含加蓋1房),有裝潢廁所開窗房間皆有窗有 1195 人也在關注這間👀,"1,398萬","1,098","1,398萬1,098萬",其他
2025_11_24 13_29_39,46,https://www.sinyi.com.tw//buy/house/5436PT?breadcrumb=list,安南傳統起家厝經典車墅,台南市安南區安和路四段,別墅/透天,32.1年,建坪 58.49,主 + 陽55.59,1-3樓/3樓,4房2廳3衛,廁所開窗房間皆有窗近公園有 1028 人也在關注這間👀,"1,480萬","1,317","1,480萬1,317萬",其他
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/6307SN?breadcrumb=list,近東區｜朝東南優質別墅,台南市永康區勝利街,別墅/透天,1.2年,建坪 50.75,主 + 陽43.27,1-3樓/3樓,4房2廳4衛,有裝潢有陽台廁所開窗有 1505 人也在關注這間👀,"2,538萬","2,238","2,538萬2,238萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/4033JP?breadcrumb=list,老爺官邸大坪美景雙車位老爺官邸,台南市永康區小東路,大樓,33.5年,建坪 83.97,主 + 陽59.61,19-20樓/20樓,3房2廳3衛2室,有裝潢有景觀有陽台有 154 人也在關注這間👀,"2,180萬","1,998","2,180萬1,998萬",兩個以上車位
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/2956VT?breadcrumb=list,北區長榮路五段｜燙金店住長榮新城B區,台南市北區長榮路五段,店面/大樓,22.2年,建坪 53.14,主 + 陽49.73,1-3樓/14樓,3房2廳3衛,有裝潢有陽台房間皆有窗有 189 人也在關注這間👀,"1,888萬","1,888","1,888萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/2529XN?breadcrumb=list,近成大火車站雙城歷史街區,台南市中西區西華南街,透天,58.1年,建坪 56.65,主建物56.65,1-3樓/3樓,11房4衛(含加蓋2房1衛),有裝潢有陽台廁所開窗有 1142 人也在關注這間👀,"1,888萬","1,680","1,888萬1,680萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/4843CJ?breadcrumb=list,永康永大百坪旗艦總部,台南市永康區大灣三街,店面/透天,20.1年,建坪 367.39,主 + 陽336.68,1-4樓/4樓,26房4廳5衛(含加蓋5房3衛),廁所開窗近公園近市場有 161 人也在關注這間👀,"13,680萬","11,680","13,680萬11,680萬",其他
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/3874RQ?breadcrumb=list,東寧後甲精美裝潢店住,台南市東區凱旋路,店面/透天,39.2年,建坪 53.99,主 + 陽49.72,1-3樓/3樓,4房2廳2衛,有裝潢前後陽台有陽台有 2043 人也在關注這間👀,"3,988萬","3,068","3,988萬3,068萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/1578WJ?breadcrumb=list,稀有！美全新電梯車墅☀️,台南市南區鯤鯓路,別墅/透天,1.6年,建坪 69.21,主 + 陽61.09,1-3樓/3樓,4房2廳5衛1室,有裝潢有景觀前後陽台有 138 人也在關注這間👀,"2,980萬","2,680","2,980萬2,680萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/1392MU?breadcrumb=list,緊鄰公園電梯全新豪墅☀️,台南市南區鯤鯓路,別墅/透天,1.6年,建坪 65.31,主 + 陽57.6,1-3樓/3樓,4房2廳5衛,有裝潢有景觀前後陽台有 137 人也在關注這間👀,"2,980萬","2,680","2,980萬2,680萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/6380WU?breadcrumb=list,市區全新面寬電梯車墅☀️,台南市南區鯤鯓路,別墅/透天,1.6年,建坪 66.6,主 + 陽58.59,1-3樓/3樓,4房2廳5衛,有裝潢有景觀前後陽台有 265 人也在關注這間👀,"2,980萬","2,680","2,980萬2,680萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/7239MC?breadcrumb=list,推安平１－３Ｆ樓店！,台南市安平區育平九街,店面/華廈,34.6年,建坪 50.48,主 + 陽39.26,1-3樓/6樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 332 人也在關注這間👀,"1,198萬","1,050","1,198萬1,050萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/28774X?breadcrumb=list,正東安路金店住鴻儒天下一.三期,台南市東區東安路,店面/華廈,36.1年,建坪 44.98,主 + 陽39.77,1-3樓/7樓,4房1廳3衛1室(含加蓋1室),前後陽台有陽台房間皆有窗有 158 人也在關注這間👀,"1,750萬","1,680","1,750萬1,680萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/05900C?breadcrumb=list,北區花園夜市７套房金店面,台南市北區立賢路二段,店面/透天,21.4年,建坪 77.3,主 + 陽77.1,1-5樓/5樓,7房2廳8衛,有裝潢有景觀有陽台有 692 人也在關注這間👀,"2,800萬","2,498","2,800萬2,498萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/9406GV?breadcrumb=list,力漢質感邊間美墅,台南市安南區怡安路一段,別墅/透天,8.8年,建坪 60.06,主 + 陽60.06,1-4樓/4樓,4房2廳4衛,有裝潢前後陽台有陽台有 1456 人也在關注這間👀,"2,298萬","2,098","2,298萬2,098萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/7869UM?breadcrumb=list,正東區幸福透天,台南市東區裕農路,透天,49.9年,建坪 27.32,主建物27.32,1-2樓/2樓,3房2廳2衛,有裝潢廁所開窗房間皆有窗有 3194 人也在關注這間👀,"1,418萬","1,180","1,418萬1,180萬",其他
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/1388RZ?breadcrumb=list,拾光美好歲月靜好透天,台南市安平區安北路,透天,52.7年,建坪 20.52,主建物20.52,1-2樓/2樓,3房1廳1衛,有裝潢有陽台廁所開窗有 484 人也在關注這間👀,780萬,680,780萬680萬,
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/1457AT?breadcrumb=list,東區典藏大同路金店住億載金城,台南市東區大同路二段,店面/大樓,31.0年,建坪 90.08,主 + 陽58.22,1-3樓/16樓,3房3廳3衛,有裝潢有陽台房間皆有窗有 56 人也在關注這間👀,"2,480萬","2,480","2,480萬",坡道平面車位
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/4003DY?breadcrumb=list,新光三越邊間質感美透,台南市北區西門路四段,別墅/透天,46.4年,建坪 39.99,主建物36.84,B1-3樓/3樓,4房2廳3衛(含加蓋1衛),有陽台廁所開窗房間皆有窗有 591 人也在關注這間👀,"1,580萬","1,380","1,580萬1,380萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/97064F?breadcrumb=list,南國｜樓中樓三房平車南國,台南市安平區郡平路,大樓,29.2年,建坪 58.77,主 + 陽37.09,11-12樓/17樓,3房2廳3衛,警衛管理具垃圾處理健身房有 154 人也在關注這間👀,"1,298萬","1,298","1,298萬",坡道平面車位
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/5463XW?breadcrumb=list,安平醒目大角窗店面,台南市安平區郡平路,店面,24.6年,建坪 132.73,主 + 陽123.84,1-3樓/3樓,4房5廳5衛4室(含加蓋2房4廳1衛),三角窗有陽台廁所開窗有 51 人也在關注這間👀,"9,850萬","9,850","9,850萬",
2025_11_24 13_29_51,47,https://www.sinyi.com.tw//buy/house/0339CX?breadcrumb=list,全新！南科富境三房車位Ａ,台南市新市區大社,華廈,0.9年,建坪 34.69,主 + 陽24.17,6樓/7樓,3房2廳2衛,毛胚屋有陽台廁所開窗有 35 人也在關注這間👀,"1,011萬","1,011","1,011萬",其他
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/0918PM?breadcrumb=list,永康綠之鄉２＋１美居綠之鄉系列,台南市永康區國民路,華廈,33.4年,建坪 24.92,主 + 陽22.09,5樓/5樓,3房2廳2衛,有裝潢前後陽台有陽台有 244 人也在關注這間👀,880萬,880,880萬,
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/0750ZM?breadcrumb=list,「太子文化」稀有透天別墅太子文化-透天,台南市東區仁和路,別墅/透天,19.0年,建坪 63.3,主 + 陽58.19,1-4樓/4樓,4房2廳4衛,有裝潢廁所開窗警衛管理有 257 人也在關注這間👀,"2,650萬","2,650","2,650萬",其他
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/4721QP?breadcrumb=list,裕豐街面寬雙車墅,台南市東區裕豐街,別墅/透天,37.7年,建坪 53.09,主 + 陽44.27,1-2樓/2樓,5房4廳4衛(含加蓋2房2廳1衛),有裝潢前後陽台有陽台有 299 人也在關注這間👀,"3,450萬","2,980","3,450萬2,980萬",其他
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/4119KM?breadcrumb=list,大日坎城小資首選美居平車大日坎城,台南市永康區南工街,大樓,28.2年,建坪 23.67,主 + 陽12.95,2樓/11樓,3房2廳2衛(含加蓋2房1衛),有裝潢有陽台警衛管理有 275 人也在關注這間👀,650萬,650,650萬,坡道平面車位
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/5861NY?breadcrumb=list,勝利晴光匯東南・全新車墅,台南市永康區勝利街,別墅/透天,1.2年,建坪 51.51,主 + 陽43.92,1-3樓/3樓,4房2廳4衛,有裝潢有陽台廁所開窗有 406 人也在關注這間👀,"2,588萬","2,288","2,588萬2,288萬",其他
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/9495PT?breadcrumb=list,安平店住平車歡喜樓,台南市安平區建平五街,店面/華廈,30.4年,建坪 57.75,主 + 陽36,1-2樓/6樓,2房3廳2衛,有裝潢有景觀前後陽台有 236 人也在關注這間👀,"1,398萬","1,398","1,398萬",坡道平面車位
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/5573HZ?breadcrumb=list,林森高樓景觀３房皇家大學城,台南市東區林森路二段,大樓,31.6年,建坪 64.71,主 + 陽42.99,14-15樓/16樓,3房2廳3衛,有裝潢房間皆有窗警衛管理有 125 人也在關注這間👀,"1,980萬","1,980","1,980萬",
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/7423WQ?breadcrumb=list,藏美六本木Ａ１兩房平車,台南市安南區義吉街,大樓,預售,建坪 36.58,主+附 18.56,6樓/14樓,2房2廳2衛,有裝潢有景觀前後陽台有 32 人也在關注這間👀,"1,298萬","1,238","1,298萬1,238萬",坡道平面車位
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/6768SC?breadcrumb=list,同安路補教名店,台南市安南區同安路,店面/透天,35.0年,建坪 75.69,主 + 陽69.72,1-4樓/4樓,6房3廳4衛(含加蓋1房1廳1衛),有裝潢前後陽台有陽台有 117 人也在關注這間👀,"2,672萬","2,388","2,672萬2,388萬",
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/6864CF?breadcrumb=list,南區喜樹透天,台南市南區喜樹路,透天,44.8年,建坪 29.85,主建物29.85,1-2樓/2樓,4房3廳2衛(含加蓋1廳),廁所開窗房間皆有窗近公園有 943 人也在關注這間👀,"1,089萬",888,"1,089萬888萬",
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/3152HW?breadcrumb=list,光影流轉｜崇德溫馨採光墅,台南市東區崇德十五街,別墅/透天,11.3年,建坪 83.21,主 + 陽83.21,1-4樓/4樓,4房3廳4衛,有裝潢前後陽台有陽台有 2650 人也在關注這間👀,"4,188萬","3,780","4,188萬3,780萬",一樓平面車位
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/8999NZ?breadcrumb=list,西港邊間質感美透天,台南市西港區烏竹林,透天,31.7年,建坪 42.22,主 + 陽42.22,1-3樓/3樓,4房2廳4衛1室(含加蓋1房2衛),有裝潢有陽台廁所開窗有 1817 人也在關注這間👀,"1,380萬","1,180","1,380萬1,180萬",其他
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/5885TJ?breadcrumb=list,東區屋齡約十年雙車店墅,台南市東區裕義路,店面/別墅/透天,10.6年,建坪 77.65,主 + 陽77.17,1-4樓/4樓,5房3廳5衛1室,有裝潢有景觀有陽台有 1500 人也在關注這間👀,"3,888萬","3,390","3,888萬3,390萬",其他
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/1685SV?breadcrumb=list,中西區民宿區美透天,台南市中西區大新街,透天,55.9年,建坪 52.75,主 + 陽46.74,B1-3樓/3樓,4房2廳4衛1室,有裝潢有陽台廁所開窗有 1293 人也在關注這間👀,"1,188萬",988,"1,188萬988萬",
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/5536LH?breadcrumb=list,專✦林森路邊間起家厝,台南市東區林森路二段,透天,54.4年,建坪 26.32,主建物26.32,1-2樓/2樓,2房2廳2衛,有陽台房間皆有窗近公園有 925 人也在關注這間👀,"1,120萬","1,120","1,120萬",
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/0375BF?breadcrumb=list,京城鳳凰｜高樓四房景觀宅京城鳳凰,台南市永康區中華路,大樓,13.3年,建坪 54.07,主 + 陽33.3,11樓/19樓,4房2廳2衛,有裝潢有景觀有陽台有 45 人也在關注這間👀,"2,100萬","2,100","2,100萬",坡道機械車位
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/2844AA?breadcrumb=list,九份子獨院邰欣金富店墅,台南市安南區永續二十二街,店面/別墅/透天,6.3年,建坪 66.19,主 + 陽59.41,1-4樓/4樓,3房4廳5衛(含加蓋1衛),有裝潢前後陽台有陽台有 100 人也在關注這間👀,"2,688萬","2,688","2,688萬",
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/3953PX?breadcrumb=list,永康勝利國小旁全新車墅,台南市永康區勝利街,別墅/透天,1.2年,建坪 51.51,主 + 陽43.92,1-3樓/3樓,4房2廳4衛,廁所開窗房間皆有窗近公園有 1234 人也在關注這間👀,"2,588萬","2,288","2,588萬2,288萬",其他
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/9281PL?breadcrumb=list,ＬＭ｜挑高輕裝潢成家首選春池LMinn,台南市善化區龍目井路,華廈,8.9年,建坪 22.11,主建物15.29,1樓/8樓,2房2廳2衛1室(含加蓋1房),有裝潢前後陽台有陽台有 139 人也在關注這間👀,888萬,888,888萬,
2025_11_24 13_30_04,48,https://www.sinyi.com.tw//buy/house/6110ZS?breadcrumb=list,本淵起家厝雙車好運墅,台南市安南區本淵路,別墅/透天,10.9年,建坪 71.93,主 + 陽63.78,1-4樓/4樓,3房3廳4衛,有裝潢有陽台廁所開窗有 381 人也在關注這間👀,"2,480萬","2,188","2,480萬2,188萬",其他
2025_11_24 13_30_18,49,https://www.sinyi.com.tw//buy/house/2942AA?breadcrumb=list,東區東興路金店面,台南市東區東興路,店面/透天,51.3年,建坪 23.91,主建物23.91,1-2樓/2樓,1房4廳1衛(含加蓋1廳1衛),有陽台廁所開窗房間皆有窗有 659 人也在關注這間👀,"1,180萬",998,"1,180萬998萬",
2025_11_24 13_30_18,49,https://www.sinyi.com.tw//buy/house/5776RF?breadcrumb=list,近小北新光優質車墅,台南市北區育德一街,別墅/透天,20.6年,建坪 74.53,主 + 陽67.89,1-4樓/4樓,5房2廳4衛,廁所開窗房間皆有窗近公園有 1405 人也在關注這間👀,"2,588萬","2,458","2,588萬2,458萬",其他
2025_11_24 13_30_18,49,https://www.sinyi.com.tw//buy/house/3940VN?breadcrumb=list,文賢商圈三面臨路透天,台南市北區文賢路,透天/店面,44.5年,建坪 51.3,主 + 陽49.07,1-3樓/3樓,4房3廳3衛(含加蓋1廳),近公園近市場近學校有 409 人也在關注這間👀,"1,680萬","1,450","1,680萬1,450萬",一樓平面車位
2025_11_24 13_30_18,49,https://www.sinyi.com.tw//buy/house/3466XX?breadcrumb=list,高岡屋採光溫馨美宅高岡屋,台南市永康區新興街,大樓,26.5年,建坪 23.14,主 + 陽15.18,9樓/11樓,3房2廳2衛1室(含加蓋2房1廳1衛1室),有景觀有陽台房間皆有窗有 283 人也在關注這間👀,738萬,698,738萬698萬,
2025_11_24 13_30_18,49,https://www.sinyi.com.tw//buy/house/9569JH?breadcrumb=list,近南台南副都心全新雙車墅,台南市南區大同路二段,別墅/透天,1.5年,建坪 76.48,主 + 陽68.7,1-4樓/4樓,5房2廳6衛(含加蓋1衛),有裝潢前後陽台有陽台有 2028 人也在關注這間👀,"3,380萬","2,998","3,380萬2,998萬",其他
2025_11_24 13_30_18,49,https://www.sinyi.com.tw//buy/house/6534XY?breadcrumb=list,上河院運河景觀三房,台南市安平區慶平路,大樓,26.8年,建坪 50.49,主 + 陽36.05,11-12樓/24樓,4房3廳2衛(含加蓋1房),有裝潢有景觀前後陽台有 225 人也在關注這間👀,"1,158萬",998,"1,158萬998萬",
2025_11_24 13_30_18,49,https://www.sinyi.com.tw//buy/house/0640WJ?breadcrumb=list,新市邊間採光店住七美仙境,台南市新市區仁愛街,店面/華廈,31.3年,建坪 61.67,主建物48.92,1-3樓/8樓,3房2廳3衛1室,廁所開窗警衛管理花園有 124 人也在關注這間👀,"1,768萬","1,598","1,768萬1,598萬",
